TimeUS,PLX,PLY,PLZ,SW,F,P
187637580,0.212197408080101,0.3905651271343231,-23.463623046875,0,0.6000000238418579,-10383783.0
187647607,0.2267860472202301,-0.25374066829681396,-23.520631790161133,0,0.6000000238418579,-10383783.0
187657858,0.23191224038600922,0.36852696537971497,-23.445146560668945,0,0.6000000238418579,-10383783.0
187667837,0.23510822653770447,0.5155735611915588,-23.47266960144043,0,0.6000000238418579,-10383783.0
187677648,0.20524989068508148,-0.44469863176345825,-23.548542022705078,0,0.6000000238418579,-10383783.0
187687599,0.23500074446201324,0.6385846138000488,-23.440196990966797,0,0.6000000238418579,-10383783.0
187697609,0.16863875091075897,-0.1066495031118393,-23.5085391998291,0,0.6000000238418579,-10383783.0
187707899,0.1813623607158661,0.0089616309851408,-23.492835998535156,0,0.6000000238418579,-10383783.0
187717832,0.19078202545642853,0.4445536732673645,-23.44942855834961,0,0.6000000238418579,-10383783.0
187727541,0.21585316956043243,0.03404669463634491,-23.462831497192383,0,0.6000000238418579,-10383783.0
187737595,0.22891271114349365,0.1708187460899353,-23.466718673706055,0,0.6000000238418579,-10383783.0
187747543,0.22493606805801392,0.16217027604579926,-23.491439819335938,0,0.6000000238418579,-10383783.0
187757962,0.2363182008266449,0.1629638969898224,-23.452987670898438,0,0.6000000238418579,-10383783.0
187768445,0.21573951840400696,0.11362048238515854,-23.50743865966797,0,0.6000000238418579,-10383783.0
187777587,0.23341447114944458,0.29359713196754456,-23.46837615966797,0,0.6000000238418579,-10383783.0
187787614,0.2042352259159088,0.07362841069698334,-23.457189559936523,0,0.6000000238418579,-10383783.0
187797611,0.18976669013500214,0.1185719296336174,-23.510709762573242,0,0.6000000238418579,-10383783.0
187807929,0.19099393486976624,0.26782137155532837,-23.482330322265625,0,0.6000000238418579,-10383783.0
187817813,0.20914098620414734,0.07536303251981735,-23.478649139404297,0,0.6000000238418579,-10383783.0
187827661,0.2205510437488556,0.2281411737203598,-23.494434356689453,0,0.6000000238418579,-10383783.0
187837598,0.24671943485736847,0.1509704440832138,-23.46137237548828,0,0.6000000238418579,-10383783.0
187847631,0.24503770470619202,0.0844331830739975,-23.45206642150879,0,0.6000000238418579,-10383783.0
187857932,0.22448500990867615,0.24820786714553833,-23.490659713745117,0,0.6000000238418579,-10383783.0
