TimeUS,PLX,PLY,PLZ,SW
334492058,0.2116227000951767,0.1682964414358139,-23.467199325561523,0
334501313,0.20997987687587738,0.17445392906665802,-23.46571159362793,0
334511284,0.2067447155714035,0.17412708699703217,-23.465923309326172,0
334521208,0.20307712256908417,0.17268365621566772,-23.468002319335938,0
334531618,0.20219801366329193,0.16772784292697906,-23.468528747558594,0
334541627,0.2079755663871765,0.16627177596092224,-23.464187622070312,0
334551296,0.20951001346111298,0.16773007810115814,-23.465662002563477,0
334561290,0.212199404835701,0.1700364053249359,-23.46784210205078,0
334571288,0.20748139917850494,0.16373682022094727,-23.472043991088867,0
334581579,0.20572338998317719,0.16752076148986816,-23.4686336517334,0
334591594,0.2051621526479721,0.1691150665283203,-23.467350006103516,0
334601322,0.20420806109905243,0.1723794788122177,-23.471656799316406,0
334611304,0.2078648954629898,0.17566673457622528,-23.473299026489258,0
334621207,0.2139730602502823,0.16808485984802246,-23.47696304321289,0
334631645,0.2069447785615921,0.16221675276756287,-23.476045608520508,0
334641586,0.20441587269306183,0.1701623797416687,-23.468870162963867,0
334651218,0.2010716199874878,0.17429913580417633,-23.467426300048828,0
334661199,0.20169514417648315,0.1742265522480011,-23.474672317504883,0
334671225,0.20587410032749176,0.16994431614875793,-23.478885650634766,0
334681741,0.21061231195926666,0.17016592621803284,-23.4762020111084,0
334691977,0.2119620442390442,0.16948075592517853,-23.472360610961914,0
334701317,0.2085961401462555,0.16943396627902985,-23.46647834777832,0
334711210,0.20087364315986633,0.1692001223564148,-23.4649658203125,0
334721318,0.2039744108915329,0.1663321554660797,-23.473922729492188,0
334731615,0.2056664675474167,0.17024537920951843,-23.471153259277344,0
334741570,0.20663517713546753,0.17167411744594574,-23.464937210083008,0
334751302,0.2060846984386444,0.1654966026544571,-23.46701431274414,0
334761296,0.20840899646282196,0.16371893882751465,-23.468101501464844,0
334771311,0.20568571984767914,0.169014111161232,-23.466325759887695,0
334781586,0.20071078836917877,0.17264696955680847,-23.47419548034668,0
334791632,0.20083899796009064,0.17334333062171936,-23.47258949279785,0
334801343,0.20182877779006958,0.17118516564369202,-23.474750518798828,0
334811304,0.20587369799613953,0.17138423025608063,-23.476451873779297,0
334821294,0.2106875479221344,0.17486655712127686,-23.470224380493164,0
334831641,0.2085677683353424,0.17524012923240662,-23.465980529785156,0
334841632,0.2140711098909378,0.17494946718215942,-23.471025466918945,0
334851290,0.18851734697818756,0.12515196204185486,-23.474536895751953,0
334861280,0.21496272087097168,0.23593588173389435,-23.44875144958496,0
334871207,0.2236505001783371,0.24159155786037445,-23.443418502807617,0
334881743,0.20086488127708435,0.018740268424153328,-23.4780216217041,0
334892167,0.20124080777168274,0.22487129271030426,-23.395549774169922,0
334901350,0.19177325069904327,0.14905275404453278,-23.484176635742188,0
334911292,0.19485878944396973,0.027389677241444588,-23.45680046081543,0
334921198,0.21861597895622253,0.5756242871284485,-23.412572860717773,0
334931600,0.20273235440254211,-0.25324147939682007,-23.525312423706055,0
334941589,0.25019532442092896,0.44707244634628296,-23.38663101196289,0
334951213,0.20503458380699158,0.04752222076058388,-23.47964096069336,0
334961212,0.23180870711803436,0.10783205181360245,-23.472047805786133,0
334971208,0.17476704716682434,0.3449714183807373,-23.443588256835938,0
334981620,0.20080845057964325,-0.002527112141251564,-23.49427032470703,0
334991622,0.17741408944129944,0.21607930958271027,-23.451692581176758,0
335001332,0.2065161168575287,0.1668013632297516,-23.46701431274414,0
335011343,0.19383969902992249,0.16318096220493317,-23.469745635986328,0
335021262,0.22572681307792664,0.15674817562103271,-23.462034225463867,0
335031610,0.2470245510339737,0.21698521077632904,-23.457412719726562,0
335041571,0.22109359502792358,0.07430543750524521,-23.483158111572266,0
335051263,0.22919166088104248,0.30907920002937317,-23.44043731689453,0
335061291,0.1639532595872879,0.12733128666877747,-23.478397369384766,0
335071291,0.17453794181346893,0.12355811893939972,-23.481046676635742,0
335081754,0.16214901208877563,0.24502477049827576,-23.46100616455078,0
335092112,0.20437262952327728,0.09744080156087875,-23.5026798248291,0
335101350,0.22577707469463348,0.2486095130443573,-23.465145111083984,0
335111227,0.2566050589084625,0.14473938941955566,-23.46002197265625,0
335121211,0.23179873824119568,0.10446866601705551,-23.448932647705078,0
335131619,0.22049306333065033,0.21079541742801666,-23.45270538330078,0
335141614,0.19081278145313263,0.15210825204849243,-23.475812911987305,0
335151296,0.17416836321353912,0.17658564448356628,-23.47229766845703,0
335161229,0.18113622069358826,0.19899384677410126,-23.471830368041992,0
335171340,0.19005431234836578,0.11022444069385529,-23.468175888061523,0
335181643,0.2162419557571411,0.20014357566833496,-23.444808959960938,0
335191639,0.22588151693344116,0.19019392132759094,-23.46981430053711,0
335201336,0.23415100574493408,0.11964554339647293,-23.474666595458984,0
335211248,0.2175717055797577,0.21203945577144623,-23.458316802978516,0
335221246,0.200768381357193,0.12221131473779678,-23.483949661254883,0
335231654,0.17530129849910736,0.20594872534275055,-23.461729049682617,0
335241541,0.17729239165782928,0.192617267370224,-23.45909881591797,0
335251292,0.18668843805789948,0.12335138767957687,-23.476301193237305,0
335261219,0.21816904842853546,0.19515752792358398,-23.459014892578125,0
335271216,0.22392873466014862,0.15953131020069122,-23.461315155029297,0
335281688,0.23132362961769104,0.17117145657539368,-23.463783264160156,0
335291979,0.23237942159175873,0.19813422858715057,-23.45598030090332,0
335301324,0.20583535730838776,0.14194680750370026,-23.459829330444336,0
335311304,0.18875104188919067,0.16711902618408203,-23.46126937866211,0
335321229,0.18705551326274872,0.18945074081420898,-23.4697322845459,0
335331613,0.19406500458717346,0.13527055084705353,-23.475284576416016,0
335341600,0.2163921594619751,0.202937513589859,-23.463642120361328,0
335351357,0.2322160303592682,0.16164174675941467,-23.4661865234375,0
335361453,0.2308434396982193,0.16536588966846466,-23.448816299438477,0
