TimeUS,PLX,PLY,PLZ,SW,RealFreq,RealPhase
200429557,0.14439861476421356,0.09098662436008453,-23.499845504760742,0,0.5794000029563904,0.0
200439159,0.12604942917823792,0.09427402913570404,-23.49418067932129,0,0.5794000029563904,0.0
200449230,0.15230266749858856,0.015591527335345745,-23.50973892211914,0,0.5794000029563904,0.0
200459544,0.17047226428985596,0.413676381111145,-23.45760726928711,0,0.5794000029563904,0.0
200469257,0.06812526285648346,-0.5902901887893677,-23.567140579223633,0,0.5794000029563904,0.0
200479483,0.16387587785720825,0.5628496408462524,-23.41387367248535,0,0.5794000029563904,0.0
200489289,0.11890936642885208,0.51876300573349,-23.526878356933594,0,0.5794000029563904,0.0
200499243,0.1502295583486557,-1.0061346292495728,-23.558900833129883,0,0.5794000029563904,0.0
200509571,0.20763587951660156,1.0818090438842773,-23.39464569091797,0,0.5794000029563904,0.0
200519137,0.09127120673656464,-0.38586392998695374,-23.61406707763672,0,0.5794000029563904,0.0
200529533,0.19536782801151276,0.0058324034325778484,-23.471282958984375,0,0.5794000029563904,0.0
200539217,0.10292049497365952,0.43027472496032715,-23.482995986938477,0,0.5794000029563904,0.0
200549271,0.16205976903438568,-0.14507141709327698,-23.524883270263672,0,0.5794000029563904,0.0
200560014,0.10397203266620636,0.18291011452674866,-23.480344772338867,0,0.5794000029563904,0.0
200569252,0.13862019777297974,0.03680404648184776,-23.491870880126953,0,0.5794000029563904,0.0
200579523,0.1207965537905693,0.20272281765937805,-23.51690101623535,0,0.5794000029563904,0.0
200589306,0.15393196046352386,-0.042981818318367004,-23.505260467529297,0,0.5794000029563904,0.0
200599212,0.18099717795848846,0.2596796154975891,-23.462621688842773,0,0.5794000029563904,0.0
200610125,0.11205574125051498,-0.0749354138970375,-23.550464630126953,0,0.5794000029563904,0.0
200619166,0.1438564658164978,0.19428417086601257,-23.486080169677734,0,0.5794000029563904,0.0
200629510,0.10996119678020477,0.12724685668945312,-23.51180076599121,0,0.5794000029563904,0.0
200639227,0.16088353097438812,-0.04240730404853821,-23.519926071166992,0,0.5794000029563904,0.0
200649250,0.14469943940639496,0.20283283293247223,-23.484264373779297,0,0.5794000029563904,0.0
200659578,0.16542531549930573,-0.005477619357407093,-23.514223098754883,0,0.5794000029563904,0.0
200669163,0.13007354736328125,0.19224026799201965,-23.494705200195312,0,0.5794000029563904,0.0
200679560,0.13920067250728607,0.05896441265940666,-23.493741989135742,0,0.5794000029563904,0.0
200689301,0.12317473441362381,0.07548639178276062,-23.502891540527344,0,0.5794000029563904,0.0
200699148,0.14852310717105865,0.07404348999261856,-23.50553321838379,0,0.5794000029563904,0.0
200709515,0.15252958238124847,0.13259530067443848,-23.487586975097656,0,0.5794000029563904,0.0
200719170,0.15681061148643494,0.06551720947027206,-23.506460189819336,0,0.5794000029563904,0.0
200729518,0.15274660289287567,0.1154218316078186,-23.489973068237305,0,0.5794000029563904,0.0
200739208,0.1378421038389206,0.0794830396771431,-23.50518035888672,0,0.5794000029563904,0.0
200749246,0.12756948173046112,0.07435737550258636,-23.50769805908203,0,0.5794000029563904,0.0
200760007,0.12606783211231232,0.17046302556991577,-23.503610610961914,0,0.5794000029563904,0.0
200769228,0.14089955389499664,0.03726190701127052,-23.514909744262695,0,0.5794000029563904,0.0
200779537,0.14889322221279144,0.12073762714862823,-23.501800537109375,0,0.5794000029563904,0.0
200789236,0.160259410738945,0.06783898919820786,-23.500347137451172,0,0.5794000029563904,0.0
200799136,0.1422620564699173,0.11609411984682083,-23.489004135131836,0,0.5794000029563904,0.0
200810027,0.13610386848449707,0.12310054153203964,-23.4982967376709,0,0.5794000029563904,0.0
200819164,0.12891484797000885,0.07261200249195099,-23.50066566467285,0,0.5794000029563904,0.0
200829515,0.1503022313117981,0.08015815913677216,-23.496599197387695,0,0.5794000029563904,0.0
200839154,0.15374402701854706,0.08969813585281372,-23.497478485107422,0,0.5794000029563904,0.0
200849149,0.15955021977424622,0.09047786891460419,-23.495162963867188,0,0.5794000029563904,0.0
200859598,0.1463577002286911,0.08930347859859467,-23.495134353637695,0,0.5794000029563904,0.0
200869271,0.13475146889686584,0.09716808795928955,-23.50313949584961,0,0.5794000029563904,0.0
200879558,0.1351786106824875,0.0683853030204773,-23.500225067138672,0,0.5794000029563904,0.0
200889275,0.15040144324302673,0.13524244725704193,-23.49012565612793,0,0.5794000029563904,0.0
200899143,0.14905409514904022,0.06203332170844078,-23.50246810913086,0,0.5794000029563904,0.0
200909592,0.14397594332695007,0.0933992937207222,-23.504789352416992,0,0.5794000029563904,0.0
200919200,0.1287374049425125,0.1008615791797638,-23.49725341796875,0,0.5794000029563904,0.0
200929552,0.12018989771604538,0.0753989964723587,-23.50998306274414,0,0.5794000029563904,0.0
200939242,0.14162606000900269,0.11651021987199783,-23.498796463012695,0,0.5794000029563904,0.0
200949318,0.15557622909545898,0.06736737489700317,-23.49396514892578,0,0.5794000029563904,0.0
200960033,0.14688290655612946,0.0884208083152771,-23.51256561279297,0,0.5794000029563904,0.0
200969235,0.13748405873775482,0.12043533474206924,-23.500272750854492,0,0.5794000029563904,0.0
200979527,0.12889444828033447,0.0944841131567955,-23.49419403076172,0,0.5794000029563904,0.0
200989181,0.13588087260723114,0.08592403680086136,-23.50104331970215,0,0.5794000029563904,0.0
200999228,0.14924104511737823,0.08168624341487885,-23.484127044677734,0,0.5794000029563904,0.0
201010111,0.1450001299381256,0.05900638923048973,-23.499650955200195,0,0.5794000029563904,0.0
201019234,0.14060409367084503,0.1268087923526764,-23.516077041625977,0,0.5794000029563904,0.0
201029561,0.1360292285680771,0.09364713728427887,-23.502395629882812,0,0.5794000029563904,0.0
201039239,0.14405271410942078,0.06920752674341202,-23.497756958007812,0,0.5794000029563904,0.0
201049292,0.14971593022346497,0.09319250285625458,-23.499284744262695,0,0.5794000029563904,0.0
201059543,0.14138120412826538,0.05571043863892555,-23.50334358215332,0,0.5794000029563904,0.0
201069249,0.14612671732902527,0.13505618274211884,-23.507545471191406,0,0.5794000029563904,0.0
201079489,0.13666942715644836,0.10475603491067886,-23.50882339477539,0,0.5794000029563904,0.0
201089250,0.140835240483284,0.06452490389347076,-23.501110076904297,0,0.5794000029563904,0.0
201099133,0.1605822741985321,0.10201627761125565,-23.499818801879883,0,0.5794000029563904,0.0
201109501,0.15559233725070953,0.08964541554450989,-23.496707916259766,0,0.5794000029563904,0.0
201119242,0.15026943385601044,0.10348761826753616,-23.504981994628906,0,0.5794000029563904,0.0
201129585,0.1399511694908142,0.11345349997282028,-23.499784469604492,0,0.5794000029563904,0.0
201139266,0.1319681853055954,0.056962162256240845,-23.504959106445312,0,0.5794000029563904,0.0
201149199,0.15050029754638672,0.0955267995595932,-23.511478424072266,0,0.5794000029563904,0.0
201159942,0.15016883611679077,0.09695231914520264,-23.49372673034668,0,0.5794000029563904,0.0
201169159,0.14760822057724,0.07787688821554184,-23.506237030029297,0,0.5794000029563904,0.0
201179501,0.14430943131446838,0.12428456544876099,-23.49907112121582,0,0.5794000029563904,0.0
201189215,0.13940414786338806,0.06645946949720383,-23.50609588623047,0,0.5794000029563904,0.0
201199202,0.14690354466438293,0.09294765442609787,-23.517288208007812,0,0.5794000029563904,0.0
201210045,0.1446874439716339,0.10057171434164047,-23.497684478759766,0,0.5794000029563904,0.0
201219177,0.13743557035923004,0.06775745749473572,-23.502334594726562,0,0.5794000029563904,0.0
201229531,0.1391039788722992,0.1134481281042099,-23.50189971923828,0,0.5794000029563904,0.0
201239232,0.13906937837600708,0.09530679136514664,-23.500215530395508,0,0.5794000029563904,0.0
201249289,0.15346691012382507,0.08749134093523026,-23.521074295043945,0,0.5794000029563904,0.0
201259496,0.14970649778842926,0.11402752995491028,-23.50843620300293,0,0.5794000029563904,0.0
201269309,0.1325254738330841,0.07232826948165894,-23.507034301757812,0,0.5794000029563904,0.0
201279554,0.12800352275371552,0.10146133601665497,-23.50931739807129,0,0.5794000029563904,0.0
201289267,0.13341562449932098,0.10968224704265594,-23.503049850463867,0,0.5794000029563904,0.0
201299137,0.14931221306324005,0.07082805782556534,-23.508785247802734,0,0.5794000029563904,0.0
201309691,0.15259689092636108,0.10476171970367432,-23.505876541137695,0,0.5794000029563904,0.0
