TimeUS,PLX,PLY,PLZ,SW
230497663,0.097566619515419,0.15534742176532745,-23.5240421295166,0
230507677,0.09529182314872742,0.15766176581382751,-23.51641082763672,0
230517888,0.0932822972536087,0.16080127656459808,-23.52061653137207,0
230527738,0.09170577675104141,0.15710166096687317,-23.5252628326416,0
230537935,0.09096495807170868,0.15616410970687866,-23.52481460571289,0
230547790,0.09123118221759796,0.15881939232349396,-23.528160095214844,0
230557587,0.09233903139829636,0.1558908075094223,-23.52440071105957,0
230567948,0.0951942428946495,0.15203644335269928,-23.52126121520996,0
230577668,0.0896238163113594,0.15522640943527222,-23.51397705078125,0
230587941,0.09893637150526047,0.15594573318958282,-23.514705657958984,0
230597647,0.09639274328947067,0.15514837205410004,-23.520357131958008,0
230607726,0.0881090983748436,0.14931806921958923,-23.528133392333984,0
230618451,0.0906129777431488,0.14829446375370026,-23.526611328125,0
230627784,0.09303172677755356,0.15838293731212616,-23.52150535583496,0
230637860,0.09474844485521317,0.1645890474319458,-23.517885208129883,0
230647770,0.09045212715864182,0.163034588098526,-23.5231990814209,0
230657665,0.08965002000331879,0.15878592431545258,-23.540433883666992,0
230667962,0.09220609068870544,0.1565379947423935,-23.54069709777832,0
230677640,0.09399985522031784,0.1589827984571457,-23.526195526123047,0
230688100,0.0905214175581932,0.15895217657089233,-23.516443252563477,0
230697570,0.09039228409528732,0.1535605639219284,-23.512107849121094,0
230707719,0.0912184864282608,0.15560701489448547,-23.519729614257812,0
230717918,0.09573142975568771,0.16332821547985077,-23.530977249145508,0
230727767,0.09662893414497375,0.16343064606189728,-23.52562713623047,0
230737905,0.09512616693973541,0.15787050127983093,-23.51823616027832,0
230747716,0.09753715991973877,0.1543089598417282,-23.51645851135254,0
230757583,0.09804800897836685,0.1596214771270752,-23.512338638305664,0
230767932,0.09199744462966919,0.16184847056865692,-23.513973236083984,0
230777625,0.09120629727840424,0.15986403822898865,-23.522037506103516,0
230787928,0.09154891967773438,0.15563616156578064,-23.523761749267578,0
230797682,0.09324773401021957,0.16136381030082703,-23.52729034423828,0
230807733,0.09278962016105652,0.16529762744903564,-23.524581909179688,0
230818484,0.09266466647386551,0.16364231705665588,-23.51664924621582,0
230827783,0.09395015984773636,0.15954290330410004,-23.522857666015625,0
230837962,0.09528987854719162,0.1601535826921463,-23.527956008911133,0
230847802,0.09689076244831085,0.16207513213157654,-23.52775001525879,0
230857683,0.0925554484128952,0.16018590331077576,-23.523408889770508,0
230867957,0.0932968407869339,0.15893912315368652,-23.513078689575195,0
230877609,0.09371353685855865,0.16094839572906494,-23.51704216003418,0
230888016,0.08940418809652328,0.16246718168258667,-23.527217864990234,0
230897548,0.089312344789505,0.164046049118042,-23.5316104888916,0
230907694,0.08853043615818024,0.1552380621433258,-23.53065299987793,0
230917885,0.0865321010351181,0.1539008617401123,-23.520532608032227,0
230927762,0.09516166895627975,0.15794512629508972,-23.516820907592773,0
230937908,0.09138143062591553,0.16445113718509674,-23.51980209350586,0
230947777,0.0893431231379509,0.15954738855361938,-23.525075912475586,0
230957585,0.09312251955270767,0.15111014246940613,-23.520898818969727,0
230967925,0.09586223214864731,0.15299338102340698,-23.526165008544922,0
230977673,0.10236476361751556,0.15899331867694855,-23.524621963500977,0
230987931,0.09626182913780212,0.15947476029396057,-23.517688751220703,0
230997714,0.09039301425218582,0.15454447269439697,-23.519962310791016,0
231007723,0.09081889688968658,0.15430817008018494,-23.521326065063477,0
231018454,0.0940081924200058,0.1542869657278061,-23.526601791381836,0
231027765,0.08955447375774384,0.16013948619365692,-23.532073974609375,0
231037897,0.08561419695615768,0.15870121121406555,-23.518543243408203,0
231047783,0.09052915871143341,0.15786676108837128,-23.511648178100586,0
231057634,0.0932702124118805,0.157419353723526,-23.520410537719727,0
231067901,0.0970611721277237,0.1588316112756729,-23.531049728393555,0
231077687,0.08992213755846024,0.15431974828243256,-23.543190002441406,0
231088047,0.08506107330322266,0.14949655532836914,-23.531343460083008,0
231097645,0.08704891055822372,0.1507238745689392,-23.515100479125977,0
231107702,0.09502536058425903,0.15680614113807678,-23.51659393310547,0
231117968,0.08942581713199615,0.15951374173164368,-23.522335052490234,0
231127786,0.08575545996427536,0.1510748565196991,-23.53142547607422,0
231137919,0.0892132818698883,0.152567058801651,-23.52653694152832,0
231147781,0.09590806812047958,0.15912483632564545,-23.517383575439453,0
231157572,0.09117668122053146,0.15686938166618347,-23.512704849243164,0
231167973,0.0867791399359703,0.15380580723285675,-23.51477813720703,0
