Time_s,PLX,PLY,PLZ,EstFreq_Hz,SW,RealSW,DX,DY,VX,VY,CX,CY,PRX,PRY,RealFreq_Hz,RealPhase
15.4703,0.9257,0.4373,4.0945,0.4504,0,0,1.2528,0.0000,-3.8829,0.0000,-0.2915,0.0000,0.9224,0.0000,0.6000,-10010275.0000
15.4802,0.7052,0.3280,3.9248,0.4505,0,0,1.2011,0.0000,-4.0049,0.0000,-0.2943,0.0000,0.8667,0.0000,0.6000,-10010275.0000
15.4901,1.1411,0.0361,4.3498,0.4503,0,0,1.1773,0.0000,-4.0737,0.0000,-0.2908,0.0000,0.8458,0.0000,0.6000,-10010275.0000
15.5000,1.0191,-0.1577,4.2488,0.4502,0,0,1.1469,0.0000,-4.1506,0.0000,-0.2886,0.0000,0.8168,0.0000,0.6000,-10010275.0000
15.5101,0.8320,-0.1438,4.1518,0.4502,0,0,1.1063,0.0000,-4.2408,0.0000,-0.2884,0.0000,0.7754,0.0000,0.6000,-10010275.0000
15.5209,1.0464,-0.1611,4.5551,0.4501,0,0,1.0800,0.0000,-4.3022,0.0000,-0.2850,0.0000,0.7520,0.0000,0.6000,-10010275.0000
15.5303,0.9196,0.0962,4.4350,0.4500,0,0,1.0469,0.0000,-4.3718,0.0000,-0.2829,0.0000,0.7204,0.0000,0.6000,-10010275.0000
15.5400,0.8886,0.3383,4.5825,0.4499,0,0,1.0132,0.0000,-4.4387,0.0000,-0.2807,0.0000,0.6881,0.0000,0.6000,-10010275.0000
15.5501,0.8110,0.1223,4.7037,0.4498,0,0,0.9762,0.0000,-4.5074,0.0000,-0.2792,0.0000,0.6519,0.0000,0.6000,-10010275.0000
15.5600,0.8103,0.1364,4.6707,0.4497,0,0,0.9405,0.0000,-4.5696,0.0000,-0.2772,0.0000,0.6176,0.0000,0.6000,-10010275.0000
15.5703,1.0785,0.1006,5.1037,0.4495,0,0,0.9223,0.0000,-4.5988,0.0000,-0.2714,0.0000,0.6049,0.0000,0.6000,-10010275.0000
15.5808,0.7264,0.0860,5.0195,0.4494,0,0,0.8836,0.0000,-4.6603,0.0000,-0.2699,0.0000,0.5671,0.0000,0.6000,-10010275.0000
15.5900,0.8189,0.3039,5.2502,0.4492,0,0,0.8520,0.0000,-4.7057,0.0000,-0.2668,0.0000,0.5382,0.0000,0.6000,-10010275.0000
15.6000,1.1031,0.5282,5.5465,0.4489,0,0,0.8387,0.0000,-4.7177,0.0000,-0.2597,0.0000,0.5318,0.0000,0.6000,-10010275.0000
15.6101,0.7441,0.5017,5.3562,0.4488,0,0,0.8042,0.0000,-4.7635,0.0000,-0.2571,0.0000,0.4995,0.0000,0.6000,-10010275.0000
15.6202,0.9256,0.3955,5.6022,0.4486,0,0,0.7820,0.0000,-4.7854,0.0000,-0.2518,0.0000,0.4824,0.0000,0.6000,-10010275.0000
15.6303,0.9036,0.1428,5.7006,0.4483,0,0,0.7593,0.0000,-4.8061,0.0000,-0.2466,0.0000,0.4647,0.0000,0.6000,-10010275.0000
15.6400,0.7610,-0.2536,5.5870,0.4482,0,0,0.7290,0.0000,-4.8373,0.0000,-0.2429,0.0000,0.4377,0.0000,0.6000,-10010275.0000
15.6500,0.9916,-0.2727,6.0160,0.4479,0,0,0.7137,0.0000,-4.8409,0.0000,-0.2361,0.0000,0.4292,0.0000,0.6000,-10010275.0000
15.6600,0.8324,0.0271,5.9340,0.4477,0,0,0.6894,0.0000,-4.8581,0.0000,-0.2312,0.0000,0.4097,0.0000,0.6000,-10010275.0000
15.6703,0.7318,0.0182,6.0466,0.4475,0,0,0.6601,0.0000,-4.8813,0.0000,-0.2272,0.0000,0.3841,0.0000,0.6000,-10010275.0000
15.6803,0.7829,-0.0223,6.2421,0.4473,0,0,0.6351,0.0000,-4.8948,0.0000,-0.2223,0.0000,0.3638,0.0000,0.6000,-10010275.0000
15.6901,0.2762,0.3951,6.0425,0.4473,0,0,0.5809,0.0000,-4.9534,0.0000,-0.2234,0.0000,0.3080,0.0000,0.6000,-10010275.0000
15.7000,0.4483,0.4404,6.2389,0.4472,0,0,0.5398,0.0000,-4.9858,0.0000,-0.2217,0.0000,0.2682,0.0000,0.6000,-10010275.0000
15.7101,0.5888,0.0670,6.4666,0.4471,0,0,0.5091,0.0000,-4.9976,0.0000,-0.2178,0.0000,0.2413,0.0000,0.6000,-10010275.0000
15.7209,0.4174,0.0911,6.3104,0.4470,0,0,0.4696,0.0000,-5.0209,0.0000,-0.2156,0.0000,0.2038,0.0000,0.6000,-10010275.0000
15.7304,0.6372,0.1769,6.5530,0.4468,0,0,0.4453,0.0000,-5.0166,0.0000,-0.2104,0.0000,0.1848,0.0000,0.6000,-10010275.0000
15.7400,0.1352,-0.1697,6.4012,0.4468,0,0,0.3922,0.0000,-5.0564,0.0000,-0.2110,0.0000,0.1306,0.0000,0.6000,-10010275.0000
15.7500,-0.1318,-0.1378,6.2772,0.4469,0,0,0.3259,0.0000,-5.1122,0.0000,-0.2141,0.0000,0.0607,0.0000,0.6000,-10010275.0000
15.7600,-0.0697,0.0709,6.4521,0.4469,0,0,0.2712,0.0000,-5.1436,0.0000,-0.2149,0.0000,0.0049,0.0000,0.6000,-10010275.0000
15.7703,-0.2933,-0.0393,6.2295,0.4471,0,0,0.2020,0.0000,-5.1930,0.0000,-0.2185,0.0000,-0.0684,0.0000,0.6000,-10010275.0000
15.7809,-0.0422,-0.3721,6.3509,0.4471,0,0,0.1541,0.0000,-5.2026,0.0000,-0.2177,0.0000,-0.1156,0.0000,0.6000,-10010275.0000
15.7901,-0.1272,-0.2810,6.3900,0.4471,0,0,0.1014,0.0000,-5.2158,0.0000,-0.2178,0.0000,-0.1686,0.0000,0.6000,-10010275.0000
15.8000,-0.3990,0.1281,6.2334,0.4472,0,0,0.0355,0.0000,-5.2452,0.0000,-0.2206,0.0000,-0.2375,0.0000,0.6000,-10010275.0000
15.8101,-0.4280,-0.0734,6.4605,0.4473,0,0,-0.0283,0.0000,-5.2657,0.0000,-0.2229,0.0000,-0.3038,0.0000,0.6000,-10010275.0000
15.8202,-1.0103,-0.0206,6.2707,0.4476,0,0,-0.1226,0.0000,-5.3279,0.0000,-0.2313,0.0000,-0.4071,0.0000,0.6000,-10010275.0000
15.8304,-0.8103,0.3802,6.2549,0.4478,0,0,-0.1999,0.0000,-5.3552,0.0000,-0.2361,0.0000,-0.4895,0.0000,0.6000,-10010275.0000
15.8400,-0.6142,0.1313,6.4598,0.4479,0,0,-0.2608,0.0000,-5.3508,0.0000,-0.2376,0.0000,-0.5519,0.0000,0.6000,-10010275.0000
15.8501,-0.8632,0.0520,5.9784,0.4480,0,0,-0.3328,0.0000,-5.3584,0.0000,-0.2413,0.0000,-0.6277,0.0000,0.6000,-10010275.0000
15.8599,-0.7173,-0.0681,6.3027,0.4481,0,0,-0.3917,0.0000,-5.3401,0.0000,-0.2424,0.0000,-0.6875,0.0000,0.6000,-10010275.0000
15.8704,-0.8014,-0.2924,6.2004,0.4481,0,0,-0.4519,0.0000,-5.3193,0.0000,-0.2438,0.0000,-0.7488,0.0000,0.6000,-10010275.0000
15.8803,-1.3118,-0.2259,5.8925,0.4484,0,0,-0.5384,0.0000,-5.3339,0.0000,-0.2505,0.0000,-0.8423,0.0000,0.6000,-10010275.0000
15.8900,-1.2035,-0.2068,6.1738,0.4485,0,0,-0.6132,0.0000,-5.3234,0.0000,-0.2548,0.0000,-0.9212,0.0000,0.6000,-10010275.0000
15.9000,-1.5258,-0.0715,5.8810,0.4488,0,0,-0.7022,0.0000,-5.3283,0.0000,-0.2620,0.0000,-1.0175,0.0000,0.6000,-10010275.0000
15.9101,-1.5251,0.2385,5.8479,0.4490,0,0,-0.7855,0.0000,-5.3173,0.0000,-0.2681,0.0000,-1.1068,0.0000,0.6000,-10010275.0000
15.9209,-1.5588,0.2723,5.9365,0.4491,0,0,-0.8653,0.0000,-5.2946,0.0000,-0.2735,0.0000,-1.1918,0.0000,0.6000,-10010275.0000
15.9303,-1.5341,0.1659,5.6897,0.4493,0,0,-0.9385,0.0000,-5.2556,0.0000,-0.2776,0.0000,-1.2687,0.0000,0.6000,-10010275.0000
15.9400,-1.3966,0.1730,5.9791,0.4493,0,0,-0.9986,0.0000,-5.1919,0.0000,-0.2791,0.0000,-1.3296,0.0000,0.6000,-10010275.0000
15.9501,-1.8314,0.1944,5.6198,0.4495,0,0,-1.0800,0.0000,-5.1558,0.0000,-0.2852,0.0000,-1.4168,0.0000,0.6000,-10010275.0000
15.9600,-1.6995,0.0982,5.6446,0.4496,0,0,-1.1482,0.0000,-5.0941,0.0000,-0.2885,0.0000,-1.4877,0.0000,0.6000,-10010275.0000
15.9704,-1.3992,-0.0972,5.7812,0.4495,0,0,-1.1940,0.0000,-4.9949,0.0000,-0.2875,0.0000,-1.5314,0.0000,0.6000,-10010275.0000
15.9808,-1.9136,-0.0537,5.3093,0.4496,0,0,-1.2664,0.0000,-4.9323,0.0000,-0.2921,0.0000,-1.6078,0.0000,0.6000,-10010275.0000
15.9901,-1.8410,-0.2049,5.4813,0.4497,0,0,-1.3294,0.0000,-4.8511,0.0000,-0.2949,0.0000,-1.6727,0.0000,0.6000,-10010275.0000
16.0000,-1.8764,-0.4996,5.3165,0.4498,0,0,-1.3898,0.0000,-4.7623,0.0000,-0.2973,0.0000,-1.7348,0.0000,0.6000,-10010275.0000
16.0101,-1.9330,-0.2446,5.0652,0.4498,0,0,-1.4490,0.0000,-4.6681,0.0000,-0.2997,0.0000,-1.7954,0.0000,0.6000,-10010275.0000
16.0203,-1.8122,0.0191,5.2111,0.4498,0,0,-1.4967,0.0000,-4.5538,0.0000,-0.2999,0.0000,-1.8421,0.0000,0.6000,-10010275.0000
16.0303,-1.9625,0.1373,4.8345,0.4498,0,0,-1.5493,0.0000,-4.4444,0.0000,-0.3014,0.0000,-1.8951,0.0000,0.6000,-10010275.0000
16.0400,-1.7534,0.4075,4.9596,0.4498,0,0,-1.5854,0.0000,-4.3087,0.0000,-0.2997,0.0000,-1.9282,0.0000,0.6000,-10010275.0000
16.0501,-2.0198,0.5760,4.8049,0.4498,0,0,-1.6339,0.0000,-4.1898,0.0000,-0.3008,0.0000,-1.9765,0.0000,0.6000,-10010275.0000
16.0600,-2.2779,0.4731,4.4608,0.4499,0,0,-1.6933,0.0000,-4.0845,0.0000,-0.3044,0.0000,-2.0386,0.0000,0.6000,-10010275.0000
16.0703,-1.8029,0.1592,4.7542,0.4498,0,0,-1.7204,0.0000,-3.9295,0.0000,-0.3016,0.0000,-2.0613,0.0000,0.6000,-10010275.0000
16.0803,-2.1269,-0.0228,4.2970,0.4498,0,0,-1.7635,0.0000,-3.7975,0.0000,-0.3024,0.0000,-2.1039,0.0000,0.6000,-10010275.0000
16.0901,-2.0433,0.0171,4.2642,0.4498,0,0,-1.7980,0.0000,-3.6516,0.0000,-0.3016,0.0000,-2.1361,0.0000,0.6000,-10010275.0000
16.1000,-1.7018,-0.3203,4.4198,0.4498,0,0,-1.8093,0.0000,-3.4717,0.0000,-0.2963,0.0000,-2.1403,0.0000,0.6000,-10010275.0000
16.1101,-1.9479,-0.1509,4.0440,0.4498,0,0,-1.8329,0.0000,-3.3111,0.0000,-0.2939,0.0000,-2.1599,0.0000,0.6000,-10010275.0000
16.1209,-1.8921,0.1355,4.1822,0.4498,0,0,-1.8505,0.0000,-3.1423,0.0000,-0.2906,0.0000,-2.1726,0.0000,0.6000,-10010275.0000
16.1304,-2.1197,0.1188,3.9312,0.4498,0,0,-1.8789,0.0000,-2.9901,0.0000,-0.2900,0.0000,-2.1988,0.0000,0.6000,-10010275.0000
16.1400,-2.0262,0.3251,3.9081,0.4497,0,0,-1.8988,0.0000,-2.8257,0.0000,-0.2879,0.0000,-2.2149,0.0000,0.6000,-10010275.0000
16.1501,-2.1097,0.5711,4.0076,0.4497,0,0,-1.9210,0.0000,-2.6652,0.0000,-0.2866,0.0000,-2.2342,0.0000,0.6000,-10010275.0000
16.1600,-2.4885,0.5381,3.5766,0.4497,0,0,-1.9623,0.0000,-2.5332,0.0000,-0.2897,0.0000,-2.2774,0.0000,0.6000,-10010275.0000
16.1704,-1.8550,0.2093,3.9042,0.4497,0,0,-1.9633,0.0000,-2.3409,0.0000,-0.2845,0.0000,-2.2711,0.0000,0.6000,-10010275.0000
16.1809,-1.8562,0.1492,3.7793,0.4498,0,0,-1.9627,0.0000,-2.1490,0.0000,-0.2793,0.0000,-2.2635,0.0000,0.6000,-10010275.0000
16.1900,-2.0215,0.3940,3.4193,0.4498,0,0,-1.9703,0.0000,-1.9718,0.0000,-0.2762,0.0000,-2.2663,0.0000,0.6000,-10010274.0000
16.2000,-1.8285,-0.1313,3.7060,0.4498,0,0,-1.9648,0.0000,-1.7772,0.0000,-0.2708,0.0000,-2.2533,0.0000,0.6000,-10010274.0000
16.2101,-1.9592,-0.4029,3.2826,0.4498,0,0,-1.9656,0.0000,-1.5952,0.0000,-0.2671,0.0000,-2.2486,0.0000,0.6000,-10010274.0000
16.2203,-2.0216,-0.0702,3.2806,0.4498,0,0,-1.9685,0.0000,-1.4187,0.0000,-0.2642,0.0000,-2.2469,0.0000,0.6000,-10010274.0000
16.2303,-1.9380,-0.0111,3.2655,0.4499,0,0,-1.9649,0.0000,-1.2349,0.0000,-0.2603,0.0000,-2.2375,0.0000,0.6000,-10010274.0000
16.2400,-1.8513,0.0895,3.0313,0.4499,0,0,-1.9550,0.0000,-1.0445,0.0000,-0.2554,0.0000,-2.2208,0.0000,0.6000,-10010274.0000
16.2501,-1.6136,0.3698,3.2607,0.4500,0,0,-1.9304,0.0000,-0.8356,0.0000,-0.2477,0.0000,-2.1865,0.0000,0.6000,-10010274.0000
16.2600,-1.9837,0.4545,2.8697,0.4500,0,0,-1.9271,0.0000,-0.6636,0.0000,-0.2452,0.0000,-2.1789,0.0000,0.6000,-10010274.0000
16.2703,-1.8553,0.2878,2.8448,0.4501,0,0,-1.9151,0.0000,-0.4812,0.0000,-0.2410,0.0000,-2.1609,0.0000,0.6000,-10010274.0000
16.2803,-1.6172,0.1062,3.0766,0.4502,0,0,-1.8885,0.0000,-0.2802,0.0000,-0.2341,0.0000,-2.1254,0.0000,0.6000,-10010274.0000
16.2901,-1.9785,0.1660,2.6357,0.4502,0,0,-1.8829,0.0000,-0.1161,0.0000,-0.2322,0.0000,-2.1163,0.0000,0.6000,-10010274.0000
16.2999,-1.7077,0.0747,2.9843,0.4503,0,0,-1.8604,0.0000,0.0709,0.0000,-0.2270,0.0000,-2.0868,0.0000,0.6000,-10010274.0000
16.3101,-1.4655,-0.1380,2.9491,0.4505,0,0,-1.8239,0.0000,0.2753,0.0000,-0.2191,0.0000,-2.0402,0.0000,0.6000,-10010274.0000
16.3208,-1.7559,-0.0322,2.7666,0.4505,0,0,-1.8047,0.0000,0.4469,0.0000,-0.2154,0.0000,-2.0157,0.0000,0.6000,-10010274.0000
16.3304,-1.5988,0.1160,3.0556,0.4506,0,0,-1.7762,0.0000,0.6291,0.0000,-0.2101,0.0000,-1.9799,0.0000,0.6000,-10010274.0000
16.3400,-1.8552,0.1363,2.8523,0.4507,0,0,-1.7627,0.0000,0.7828,0.0000,-0.2085,0.0000,-1.9633,0.0000,0.6000,-10010274.0000
16.3501,-1.7461,0.4648,3.0158,0.4507,0,0,-1.7423,0.0000,0.9439,0.0000,-0.2057,0.0000,-1.9385,0.0000,0.6000,-10010274.0000
16.3600,-1.7283,0.3585,3.0707,0.4508,0,0,-1.7207,0.0000,1.1028,0.0000,-0.2030,0.0000,-1.9126,0.0000,0.6000,-10010274.0000
16.3703,-1.7960,0.5033,2.9260,0.4508,0,0,-1.7029,0.0000,1.2516,0.0000,-0.2015,0.0000,-1.8918,0.0000,0.6000,-10010274.0000
16.3808,-1.5479,0.4177,3.1847,0.4509,0,0,-1.6704,0.0000,1.4199,0.0000,-0.1970,0.0000,-1.8533,0.0000,0.6000,-10010274.0000
16.3901,-2.1581,-0.0138,2.8117,0.4508,0,0,-1.6739,0.0000,1.5258,0.0000,-0.2010,0.0000,-1.8596,0.0000,0.6000,-10010274.0000
16.4000,-2.3702,0.1163,2.7692,0.4507,0,0,-1.6883,0.0000,1.6126,0.0000,-0.2075,0.0000,-1.8797,0.0000,0.6000,-10010274.0000
16.4101,-2.3296,0.1219,2.8606,0.4505,0,0,-1.6983,0.0000,1.7060,0.0000,-0.2134,0.0000,-1.8946,0.0000,0.6000,-10010274.0000
16.4203,-2.4925,-0.2016,2.5555,0.4503,0,0,-1.7160,0.0000,1.7861,0.0000,-0.2211,0.0000,-1.9192,0.0000,0.6000,-10010274.0000
16.4304,-2.1644,-0.1097,2.8530,0.4502,0,0,-1.7124,0.0000,1.9004,0.0000,-0.2242,0.0000,-1.9177,0.0000,0.6000,-10010274.0000
16.4400,-2.3018,0.3497,2.7027,0.4500,0,0,-1.7158,0.0000,2.0011,0.0000,-0.2292,0.0000,-1.9250,0.0000,0.6000,-10010274.0000
16.4501,-2.2959,0.5299,2.6693,0.4499,0,0,-1.7174,0.0000,2.1031,0.0000,-0.2340,0.0000,-1.9304,0.0000,0.6000,-10010274.0000
16.4600,-1.9416,0.2896,3.0327,0.4499,0,0,-1.6970,0.0000,2.2393,0.0000,-0.2341,0.0000,-1.9088,0.0000,0.6000,-10010274.0000
16.4703,-2.1603,0.6204,2.7903,0.4498,0,0,-1.6893,0.0000,2.3509,0.0000,-0.2374,0.0000,-1.9032,0.0000,0.6000,-10010274.0000
16.4803,-1.6459,0.9064,3.0953,0.4499,0,0,-1.6508,0.0000,2.5104,0.0000,-0.2341,0.0000,-1.8597,0.0000,0.6000,-10010274.0000
16.4901,-1.0559,0.3190,3.4380,0.4502,0,0,-1.5847,0.0000,2.7096,0.0000,-0.2250,0.0000,-1.7827,0.0000,0.6000,-10010274.0000
16.5000,-1.2144,0.2479,3.2683,0.4504,0,0,-1.5243,0.0000,2.8912,0.0000,-0.2177,0.0000,-1.7131,0.0000,0.6000,-10010274.0000
16.5101,-1.3886,0.3457,3.4610,0.4506,0,0,-1.4764,0.0000,3.0447,0.0000,-0.2135,0.0000,-1.6595,0.0000,0.6000,-10010274.0000
16.5208,-1.7407,0.0322,3.4102,0.4506,0,0,-1.4507,0.0000,3.1552,0.0000,-0.2146,0.0000,-1.6338,0.0000,0.6000,-10010274.0000
16.5303,-1.8787,-0.0277,3.4188,0.4504,0,0,-1.4336,0.0000,3.2477,0.0000,-0.2177,0.0000,-1.6188,0.0000,0.6000,-10010274.0000
16.5400,-1.7763,0.3838,3.6034,0.4504,0,0,-1.4103,0.0000,3.3472,0.0000,-0.2198,0.0000,-1.5966,0.0000,0.6000,-10010274.0000
16.5501,-1.9465,0.4958,3.3961,0.4502,0,0,-1.3974,0.0000,3.4260,0.0000,-0.2242,0.0000,-1.5874,0.0000,0.6000,-10010274.0000
16.5600,-1.4152,0.3816,3.7764,0.4503,0,0,-1.3530,0.0000,3.5546,0.0000,-0.2220,0.0000,-1.5395,0.0000,0.6000,-10010274.0000
16.5703,-1.2984,0.5122,3.9224,0.4504,0,0,-1.3033,0.0000,3.6865,0.0000,-0.2190,0.0000,-1.4854,0.0000,0.6000,-10010274.0000
16.5807,-1.5786,0.9277,3.8239,0.4504,0,0,-1.2719,0.0000,3.7818,0.0000,-0.2201,0.0000,-1.4542,0.0000,0.6000,-10010274.0000
16.5901,-1.2997,0.3938,4.1970,0.4504,0,0,-1.2250,0.0000,3.8987,0.0000,-0.2182,0.0000,-1.4042,0.0000,0.6000,-10010274.0000
16.6001,-1.2047,-0.0482,4.1987,0.4505,0,0,-1.1742,0.0000,4.0164,0.0000,-0.2156,0.0000,-1.3497,0.0000,0.6000,-10010274.0000
16.6101,-1.3058,0.1898,4.2363,0.4505,0,0,-1.1315,0.0000,4.1148,0.0000,-0.2151,0.0000,-1.3054,0.0000,0.6000,-10010274.0000
16.6203,-1.2241,0.0316,4.4524,0.4506,0,0,-1.0855,0.0000,4.2134,0.0000,-0.2140,0.0000,-1.2574,0.0000,0.6000,-10010274.0000
16.6303,-1.2838,-0.1463,4.3813,0.4506,0,0,-1.0449,0.0000,4.2978,0.0000,-0.2144,0.0000,-1.2163,0.0000,0.6000,-10010274.0000
16.6400,-1.1316,0.1896,4.6847,0.4506,0,0,-0.9969,0.0000,4.3898,0.0000,-0.2133,0.0000,-1.1663,0.0000,0.6000,-10010274.0000
16.6501,-1.3978,0.3895,4.6834,0.4505,0,0,-0.9667,0.0000,4.4471,0.0000,-0.2162,0.0000,-1.1385,0.0000,0.6000,-10010274.0000
16.6600,-1.4759,0.3241,4.7106,0.4503,0,0,-0.9423,0.0000,4.4917,0.0000,-0.2205,0.0000,-1.1178,0.0000,0.6000,-10010274.0000
16.6703,-1.1851,0.4122,5.0789,0.4503,0,0,-0.9014,0.0000,4.5605,0.0000,-0.2213,0.0000,-1.0771,0.0000,0.6000,-10010274.0000
16.6802,-1.6476,0.5459,4.8523,0.4500,0,0,-0.8896,0.0000,4.5771,0.0000,-0.2285,0.0000,-1.0723,0.0000,0.6000,-10010274.0000
16.6901,-1.7928,0.5183,4.9092,0.4497,0,0,-0.8854,0.0000,4.5802,0.0000,-0.2373,0.0000,-1.0768,0.0000,0.6000,-10010274.0000
16.7000,-1.2854,0.3726,5.2944,0.4496,0,0,-0.8520,0.0000,4.6306,0.0000,-0.2399,0.0000,-1.0455,0.0000,0.6000,-10010274.0000
16.7101,-1.5891,0.3869,5.1176,0.4493,0,0,-0.8379,0.0000,4.6458,0.0000,-0.2467,0.0000,-1.0381,0.0000,0.6000,-10010274.0000
16.7208,-1.4198,0.2499,5.4012,0.4491,0,0,-0.8142,0.0000,4.6757,0.0000,-0.2514,0.0000,-1.0188,0.0000,0.6000,-10010274.0000
16.7304,-1.4388,-0.0511,5.5469,0.4489,0,0,-0.7924,0.0000,4.6999,0.0000,-0.2566,0.0000,-1.0020,0.0000,0.6000,-10010274.0000
16.7400,-1.6214,-0.0270,5.4924,0.4486,0,0,-0.7822,0.0000,4.7032,0.0000,-0.2643,0.0000,-0.9995,0.0000,0.6000,-10010274.0000
16.7501,-1.5398,0.0449,5.7177,0.4484,0,0,-0.7673,0.0000,4.7133,0.0000,-0.2710,0.0000,-0.9912,0.0000,0.6000,-10010274.0000
16.7600,-1.7768,0.0965,5.7102,0.4480,0,0,-0.7618,0.0000,4.7070,0.0000,-0.2797,0.0000,-0.9944,0.0000,0.6000,-10010274.0000
16.7704,-1.5081,0.3130,5.9090,0.4478,0,0,-0.7452,0.0000,4.7181,0.0000,-0.2860,0.0000,-0.9841,0.0000,0.6000,-10010274.0000
16.7809,-1.4741,0.2456,6.2066,0.4476,0,0,-0.7272,0.0000,4.7302,0.0000,-0.2921,0.0000,-0.9720,0.0000,0.6000,-10010274.0000
16.7901,-1.7837,0.5223,5.9512,0.4472,0,0,-0.7215,0.0000,4.7209,0.0000,-0.3007,0.0000,-0.9750,0.0000,0.6000,-10010274.0000
16.8000,-1.3860,0.7166,6.2745,0.4470,0,0,-0.6987,0.0000,4.7387,0.0000,-0.3057,0.0000,-0.9571,0.0000,0.6000,-10010274.0000
16.8101,-1.0962,0.6165,6.3952,0.4470,0,0,-0.6596,0.0000,4.7806,0.0000,-0.3075,0.0000,-0.9193,0.0000,0.6000,-10010274.0000
16.8202,-0.8374,0.6450,6.4595,0.4470,0,0,-0.6069,0.0000,4.8404,0.0000,-0.3065,0.0000,-0.8650,0.0000,0.6000,-10010274.0000
16.8303,-0.2632,0.4387,6.9218,0.4473,0,0,-0.5228,0.0000,4.9452,0.0000,-0.2991,0.0000,-0.7724,0.0000,0.6000,-10010274.0000
16.8400,-0.3116,0.1763,6.8305,0.4475,0,0,-0.4459,0.0000,5.0300,0.0000,-0.2935,0.0000,-0.6891,0.0000,0.6000,-10010274.0000
16.8500,-0.7213,0.2368,6.7459,0.4475,0,0,-0.3975,0.0000,5.0622,0.0000,-0.2939,0.0000,-0.6408,0.0000,0.6000,-10010274.0000
16.8600,-0.7103,0.2399,6.8278,0.4475,0,0,-0.3510,0.0000,5.0871,0.0000,-0.2947,0.0000,-0.5949,0.0000,0.6000,-10010274.0000
16.8703,-0.9240,0.3503,6.6946,0.4473,0,0,-0.3197,0.0000,5.0841,0.0000,-0.2987,0.0000,-0.5676,0.0000,0.6000,-10010274.0000
16.8803,-0.5740,0.3559,6.8503,0.4473,0,0,-0.2693,0.0000,5.1087,0.0000,-0.2988,0.0000,-0.5170,0.0000,0.6000,-10010274.0000
16.8901,-0.4555,0.2937,6.9654,0.4473,0,0,-0.2145,0.0000,5.1357,0.0000,-0.2980,0.0000,-0.4612,0.0000,0.6000,-10010274.0000
16.9000,-0.4999,0.4772,6.8078,0.4473,0,0,-0.1655,0.0000,5.1491,0.0000,-0.2985,0.0000,-0.4125,0.0000,0.6000,-10010274.0000
16.9102,-0.1123,0.3724,7.0681,0.4474,0,0,-0.0962,0.0000,5.1898,0.0000,-0.2949,0.0000,-0.3391,0.0000,0.6000,-10010274.0000
16.9209,-0.3019,0.3251,6.9430,0.4475,0,0,-0.0421,0.0000,5.2008,0.0000,-0.2944,0.0000,-0.2845,0.0000,0.6000,-10010274.0000
16.9303,-0.4000,0.7957,6.8849,0.4474,0,0,0.0031,0.0000,5.1936,0.0000,-0.2958,0.0000,-0.2408,0.0000,0.6000,-10010274.0000
16.9401,0.0431,0.7799,7.1324,0.4474,0,0,0.0693,0.0000,5.2153,0.0000,-0.2929,0.0000,-0.1715,0.0000,0.6000,-10010274.0000
16.9501,0.1496,0.3232,6.9626,0.4475,0,0,0.1405,0.0000,5.2390,0.0000,-0.2890,0.0000,-0.0962,0.0000,0.6000,-10010274.0000
16.9600,0.2646,0.3668,6.9720,0.4477,0,0,0.2142,0.0000,5.2605,0.0000,-0.2847,0.0000,-0.0179,0.0000,0.6000,-10010274.0000
16.9704,0.5562,0.3438,7.0433,0.4479,0,0,0.3008,0.0000,5.2953,0.0000,-0.2778,0.0000,0.0760,0.0000,0.6000,-10010274.0000
16.9808,0.4856,-0.0105,6.9605,0.4481,0,0,0.3780,0.0000,5.3082,0.0000,-0.2728,0.0000,0.1582,0.0000,0.6000,-10010274.0000
16.9901,0.6711,-0.0497,7.0690,0.4482,0,0,0.4614,0.0000,5.3241,0.0000,-0.2667,0.0000,0.2480,0.0000,0.6000,-10010274.0000
17.0000,0.5738,0.2932,6.9846,0.4484,0,0,0.5339,0.0000,5.3165,0.0000,-0.2628,0.0000,0.3243,0.0000,0.6000,-10010274.0000
17.0101,0.4523,0.2193,6.8367,0.4484,0,0,0.5946,0.0000,5.2855,0.0000,-0.2612,0.0000,0.3862,0.0000,0.6000,-10010274.0000
17.0203,0.8445,-0.0360,6.9376,0.4486,0,0,0.6745,0.0000,5.2787,0.0000,-0.2557,0.0000,0.4716,0.0000,0.6000,-10010274.0000
17.0303,0.6924,0.3536,6.7783,0.4486,0,0,0.7403,0.0000,5.2445,0.0000,-0.2530,0.0000,0.5397,0.0000,0.6000,-10010274.0000
17.0400,0.7149,0.6467,6.7391,0.4487,0,0,0.8030,0.0000,5.2010,0.0000,-0.2509,0.0000,0.6041,0.0000,0.6000,-10010274.0000
17.0501,1.2301,0.1444,6.9631,0.4489,0,0,0.8919,0.0000,5.1918,0.0000,-0.2434,0.0000,0.7004,0.0000,0.6000,-10010274.0000
17.0600,0.9461,0.2865,6.7149,0.4490,0,0,0.9583,0.0000,5.1421,0.0000,-0.2405,0.0000,0.7692,0.0000,0.6000,-10010274.0000
17.0704,0.8528,0.7372,6.5459,0.4490,0,0,1.0146,0.0000,5.0731,0.0000,-0.2394,0.0000,0.8259,0.0000,0.6000,-10010274.0000
