Time_s,PLX,PLY,PLZ,EstFreq_Hz,SW,RealSW,DX,DY,VX,VY,CX,CY,PRX,PRY,RealFreq_Hz,RealPhase
16.6302,1.3707,0.5685,3.0303,0.4507,0,0,2.1553,0.0000,0.8969,0.0000,-0.1834,0.0000,1.9809,0.0000,0.6000,-10376848.0000
16.6400,1.6185,0.1282,3.1048,0.4507,0,0,2.1518,0.0000,0.7112,0.0000,-0.1859,0.0000,1.9730,0.0000,0.6000,-10376848.0000
16.6500,1.4989,-0.0898,2.9533,0.4507,0,0,2.1427,0.0000,0.5217,0.0000,-0.1893,0.0000,1.9586,0.0000,0.6000,-10376848.0000
16.6600,1.3679,0.3479,2.8837,0.4508,0,0,2.1276,0.0000,0.3285,0.0000,-0.1934,0.0000,1.9375,0.0000,0.6000,-10376848.0000
16.6703,1.1685,0.2166,2.8934,0.4508,0,0,2.1068,0.0000,0.1324,0.0000,-0.1983,0.0000,1.9098,0.0000,0.6000,-10376848.0000
16.6804,1.1203,0.0984,2.7722,0.4509,0,0,2.0841,0.0000,-0.0623,0.0000,-0.2033,0.0000,1.8802,0.0000,0.6000,-10376848.0000
16.6900,1.2720,0.2897,2.8540,0.4509,0,0,2.0625,0.0000,-0.2520,0.0000,-0.2076,0.0000,1.8525,0.0000,0.6000,-10376848.0000
16.7000,1.1305,0.3109,2.7385,0.4510,0,0,2.0359,0.0000,-0.4437,0.0000,-0.2125,0.0000,1.8190,0.0000,0.6000,-10376848.0000
16.7099,1.1457,0.4487,2.7265,0.4511,0,0,2.0083,0.0000,-0.6325,0.0000,-0.2173,0.0000,1.7847,0.0000,0.6000,-10376848.0000
16.7202,1.3785,0.5981,2.8587,0.4511,0,0,1.9880,0.0000,-0.8092,0.0000,-0.2202,0.0000,1.7597,0.0000,0.6000,-10376848.0000
16.7302,1.2489,0.4452,2.7538,0.4512,0,0,1.9622,0.0000,-0.9884,0.0000,-0.2238,0.0000,1.7285,0.0000,0.6000,-10376848.0000
16.7400,1.4407,0.6526,2.8404,0.4512,0,0,1.9424,0.0000,-1.1572,0.0000,-0.2259,0.0000,1.7050,0.0000,0.6000,-10376848.0000
16.7500,1.7762,0.6347,2.9366,0.4512,0,0,1.9333,0.0000,-1.3106,0.0000,-0.2254,0.0000,1.6948,0.0000,0.6000,-10376848.0000
16.7599,1.8067,-0.0133,2.8764,0.4512,0,0,1.9241,0.0000,-1.4616,0.0000,-0.2246,0.0000,1.6849,0.0000,0.6000,-10376848.0000
16.7702,1.9121,0.0305,2.9724,0.4512,0,0,1.9173,0.0000,-1.6073,0.0000,-0.2229,0.0000,1.6783,0.0000,0.6000,-10376848.0000
16.7802,1.7344,0.1922,2.9872,0.4512,0,0,1.9032,0.0000,-1.7592,0.0000,-0.2225,0.0000,1.6631,0.0000,0.6000,-10376848.0000
16.7900,1.6665,-0.0863,2.9318,0.4512,0,0,1.8857,0.0000,-1.9120,0.0000,-0.2225,0.0000,1.6441,0.0000,0.6000,-10376848.0000
16.8000,1.9753,-0.1647,3.1598,0.4511,0,0,1.8782,0.0000,-2.0502,0.0000,-0.2201,0.0000,1.6375,0.0000,0.6000,-10376848.0000
16.8100,1.8766,0.0694,3.0676,0.4511,0,0,1.8660,0.0000,-2.1914,0.0000,-0.2184,0.0000,1.6257,0.0000,0.6000,-10376848.0000
16.8203,1.7103,0.3714,3.1376,0.4511,0,0,1.8470,0.0000,-2.3378,0.0000,-0.2178,0.0000,1.6058,0.0000,0.6000,-10376848.0000
16.8303,1.9150,0.7403,3.2608,0.4510,0,0,1.8345,0.0000,-2.4734,0.0000,-0.2156,0.0000,1.5941,0.0000,0.6000,-10376848.0000
16.8400,1.9387,0.6945,3.2458,0.4509,0,0,1.8218,0.0000,-2.6064,0.0000,-0.2131,0.0000,1.5826,0.0000,0.6000,-10376848.0000
16.8500,1.8902,0.4347,3.2334,0.4509,0,0,1.8066,0.0000,-2.7399,0.0000,-0.2109,0.0000,1.5682,0.0000,0.6000,-10376848.0000
16.8600,1.6648,0.5201,3.3166,0.4508,0,0,1.7826,0.0000,-2.8808,0.0000,-0.2102,0.0000,1.5435,0.0000,0.6000,-10376848.0000
16.8703,1.3483,0.3364,3.2427,0.4509,0,0,1.7469,0.0000,-3.0321,0.0000,-0.2116,0.0000,1.5049,0.0000,0.6000,-10376848.0000
16.8804,1.4411,-0.2670,3.4168,0.4509,0,0,1.7143,0.0000,-3.1750,0.0000,-0.2121,0.0000,1.4705,0.0000,0.6000,-10376848.0000
16.8899,1.2620,0.0141,3.4154,0.4509,0,0,1.6752,0.0000,-3.3214,0.0000,-0.2136,0.0000,1.4284,0.0000,0.6000,-10376848.0000
16.9000,1.0860,0.1988,3.3964,0.4510,0,0,1.6298,0.0000,-3.4706,0.0000,-0.2160,0.0000,1.3791,0.0000,0.6000,-10376848.0000
16.9100,1.3237,-0.1130,3.6286,0.4510,0,0,1.5932,0.0000,-3.6038,0.0000,-0.2164,0.0000,1.3407,0.0000,0.6000,-10376848.0000
16.9203,1.5316,0.1431,3.7548,0.4510,0,0,1.5639,0.0000,-3.7236,0.0000,-0.2151,0.0000,1.3116,0.0000,0.6000,-10376848.0000
16.9302,1.4249,0.4039,3.8389,0.4510,0,0,1.5307,0.0000,-3.8442,0.0000,-0.2143,0.0000,1.2780,0.0000,0.6000,-10376848.0000
16.9400,1.4361,0.5050,3.9709,0.4509,0,0,1.4979,0.0000,-3.9603,0.0000,-0.2131,0.0000,1.2452,0.0000,0.6000,-10376848.0000
16.9500,1.5471,0.5056,4.0791,0.4508,0,0,1.4691,0.0000,-4.0674,0.0000,-0.2110,0.0000,1.2174,0.0000,0.6000,-10376848.0000
16.9599,1.5252,-0.0053,4.1662,0.4508,0,0,1.4394,0.0000,-4.1719,0.0000,-0.2088,0.0000,1.1889,0.0000,0.6000,-10376848.0000
16.9703,1.4033,0.0098,4.1649,0.4507,0,0,1.4054,0.0000,-4.2780,0.0000,-0.2072,0.0000,1.1553,0.0000,0.6000,-10376848.0000
16.9803,1.3185,0.3414,4.1698,0.4507,0,0,1.3684,0.0000,-4.3835,0.0000,-0.2061,0.0000,1.1185,0.0000,0.6000,-10376848.0000
16.9900,1.2811,-0.1274,4.2550,0.4506,0,0,1.3304,0.0000,-4.4861,0.0000,-0.2049,0.0000,1.0806,0.0000,0.6000,-10376848.0000
17.0000,1.4497,-0.2438,4.4252,0.4505,0,0,1.2988,0.0000,-4.5766,0.0000,-0.2023,0.0000,1.0508,0.0000,0.6000,-10376848.0000
17.0099,1.3695,0.1822,4.5534,0.4504,0,0,1.2646,0.0000,-4.6667,0.0000,-0.2001,0.0000,1.0178,0.0000,0.6000,-10376848.0000
17.0204,1.2880,0.2552,4.6431,0.4504,0,0,1.2276,0.0000,-4.7562,0.0000,-0.1981,0.0000,0.9819,0.0000,0.6000,-10376848.0000
17.0302,1.3786,0.2137,4.8694,0.4503,0,0,1.1944,0.0000,-4.8371,0.0000,-0.1953,0.0000,0.9507,0.0000,0.6000,-10376848.0000
17.0400,1.3733,0.3446,5.0019,0.4501,0,0,1.1613,0.0000,-4.9142,0.0000,-0.1924,0.0000,0.9198,0.0000,0.6000,-10376848.0000
17.0500,1.0753,0.4425,5.0050,0.4501,0,0,1.1178,0.0000,-5.0003,0.0000,-0.1913,0.0000,0.8765,0.0000,0.6000,-10376848.0000
17.0600,1.1736,0.7597,5.2218,0.4500,0,0,1.0785,0.0000,-5.0767,0.0000,-0.1892,0.0000,0.8386,0.0000,0.6000,-10376848.0000
17.0702,1.3534,0.5510,5.4167,0.4499,0,0,1.0464,0.0000,-5.1405,0.0000,-0.1856,0.0000,0.8094,0.0000,0.6000,-10376848.0000
17.0804,1.3506,0.2069,5.6020,0.4497,0,0,1.0146,0.0000,-5.2005,0.0000,-0.1818,0.0000,0.7808,0.0000,0.6000,-10376848.0000
17.0900,1.2689,0.5119,5.7146,0.4496,0,0,0.9803,0.0000,-5.2603,0.0000,-0.1784,0.0000,0.7493,0.0000,0.6000,-10376848.0000
17.1000,1.2559,0.5218,5.8855,0.4494,0,0,0.9461,0.0000,-5.3166,0.0000,-0.1749,0.0000,0.7181,0.0000,0.6000,-10376848.0000
17.1100,1.2179,0.0172,5.9274,0.4493,0,0,0.9111,0.0000,-5.3705,0.0000,-0.1714,0.0000,0.6860,0.0000,0.6000,-10376169.0000
17.1202,1.0769,0.2297,6.0238,0.4492,0,0,0.8716,0.0000,-5.4262,0.0000,-0.1687,0.0000,0.6486,0.0000,0.6000,-10376169.0000
17.1302,0.8361,0.3231,6.0791,0.4491,0,0,0.8241,0.0000,-5.4876,0.0000,-0.1674,0.0000,0.6019,0.0000,0.6000,-10376169.0000
17.1400,0.7724,0.1939,6.2457,0.4491,0,0,0.7755,0.0000,-5.5459,0.0000,-0.1662,0.0000,0.5538,0.0000,0.6000,-10376169.0000
17.1500,0.8783,0.3479,6.3803,0.4490,0,0,0.7318,0.0000,-5.5939,0.0000,-0.1640,0.0000,0.5119,0.0000,0.6000,-10376169.0000
17.1600,0.8452,0.4391,6.4861,0.4489,0,0,0.6880,0.0000,-5.6380,0.0000,-0.1617,0.0000,0.4699,0.0000,0.6000,-10376169.0000
17.1702,0.6837,0.7063,6.4035,0.4489,0,0,0.6394,0.0000,-5.6837,0.0000,-0.1602,0.0000,0.4223,0.0000,0.6000,-10376169.0000
17.1802,0.7754,0.9533,6.5639,0.4488,0,0,0.5954,0.0000,-5.7197,0.0000,-0.1578,0.0000,0.3804,0.0000,0.6000,-10376169.0000
17.1900,0.8065,0.4352,6.6084,0.4486,0,0,0.5537,0.0000,-5.7492,0.0000,-0.1549,0.0000,0.3413,0.0000,0.6000,-10376169.0000
17.2000,0.5127,0.1624,6.6050,0.4486,0,0,0.5025,0.0000,-5.7860,0.0000,-0.1537,0.0000,0.2909,0.0000,0.6000,-10376169.0000
17.2100,0.3371,0.5250,6.6346,0.4486,0,0,0.4463,0.0000,-5.8240,0.0000,-0.1534,0.0000,0.2346,0.0000,0.6000,-10376169.0000
17.2203,0.1829,0.2172,6.6680,0.4486,0,0,0.3862,0.0000,-5.8616,0.0000,-0.1538,0.0000,0.1738,0.0000,0.6000,-10376169.0000
17.2302,0.3251,-0.0960,6.7487,0.4486,0,0,0.3330,0.0000,-5.8861,0.0000,-0.1527,0.0000,0.1215,0.0000,0.6000,-10376169.0000
17.2400,0.2340,0.1132,6.8350,0.4485,0,0,0.2783,0.0000,-5.9080,0.0000,-0.1520,0.0000,0.0672,0.0000,0.6000,-10376169.0000
17.2500,-0.1968,0.2267,6.7144,0.4486,0,0,0.2096,0.0000,-5.9408,0.0000,-0.1538,0.0000,-0.0036,0.0000,0.6000,-10376169.0000
17.2599,-0.2839,0.3550,6.6518,0.4487,0,0,0.1400,0.0000,-5.9687,0.0000,-0.1556,0.0000,-0.0753,0.0000,0.6000,-10376169.0000
17.2703,-0.0861,0.3843,6.7471,0.4487,0,0,0.0831,0.0000,-5.9768,0.0000,-0.1551,0.0000,-0.1318,0.0000,0.6000,-10376169.0000
17.2804,-0.1615,0.1389,6.6684,0.4487,0,0,0.0222,0.0000,-5.9846,0.0000,-0.1553,0.0000,-0.1930,0.0000,0.6000,-10376169.0000
17.2900,-0.2736,0.3159,6.6540,0.4487,0,0,-0.0405,0.0000,-5.9895,0.0000,-0.1559,0.0000,-0.2563,0.0000,0.6000,-10376169.0000
17.3000,-0.2706,0.3926,6.7755,0.4487,0,0,-0.1010,0.0000,-5.9869,0.0000,-0.1560,0.0000,-0.3168,0.0000,0.6000,-10376169.0000
17.3100,-0.4393,-0.2193,6.7141,0.4487,0,0,-0.1653,0.0000,-5.9836,0.0000,-0.1568,0.0000,-0.3819,0.0000,0.6000,-10376169.0000
17.3203,-0.6717,-0.0757,6.6891,0.4488,0,0,-0.2356,0.0000,-5.9817,0.0000,-0.1587,0.0000,-0.4541,0.0000,0.6000,-10376169.0000
17.3303,-0.9408,0.3220,6.5382,0.4489,0,0,-0.3129,0.0000,-5.9816,0.0000,-0.1620,0.0000,-0.5347,0.0000,0.6000,-10376169.0000
17.3400,-1.0457,0.0087,6.4668,0.4490,0,0,-0.3912,0.0000,-5.9762,0.0000,-0.1654,0.0000,-0.6163,0.0000,0.6000,-10376169.0000
17.3500,-0.7348,-0.0162,6.6398,0.4491,0,0,-0.4552,0.0000,-5.9496,0.0000,-0.1662,0.0000,-0.6809,0.0000,0.6000,-10376169.0000
17.3599,-1.0784,0.2317,6.5149,0.4492,0,0,-0.5290,0.0000,-5.9282,0.0000,-0.1688,0.0000,-0.7571,0.0000,0.6000,-10376169.0000
17.3702,-1.2831,0.2348,6.3940,0.4493,0,0,-0.6072,0.0000,-5.9057,0.0000,-0.1723,0.0000,-0.8386,0.0000,0.6000,-10376169.0000
17.3802,-1.0827,0.2249,6.4649,0.4493,0,0,-0.6750,0.0000,-5.8664,0.0000,-0.1740,0.0000,-0.9076,0.0000,0.6000,-10376169.0000
17.3900,-1.3650,0.1465,6.1771,0.4494,0,0,-0.7500,0.0000,-5.8293,0.0000,-0.1770,0.0000,-0.9853,0.0000,0.6000,-10376169.0000
17.4000,-1.3155,0.0872,6.1160,0.4495,0,0,-0.8201,0.0000,-5.7816,0.0000,-0.1792,0.0000,-1.0572,0.0000,0.6000,-10376169.0000
17.4099,-1.1979,0.0377,6.1601,0.4495,0,0,-0.8830,0.0000,-5.7212,0.0000,-0.1801,0.0000,-1.1203,0.0000,0.6000,-10376169.0000
17.4203,-1.4811,-0.0396,5.9703,0.4496,0,0,-0.9531,0.0000,-5.6638,0.0000,-0.1825,0.0000,-1.1922,0.0000,0.6000,-10376169.0000
17.4303,-1.5016,-0.1579,6.0071,0.4497,0,0,-1.0207,0.0000,-5.5988,0.0000,-0.1846,0.0000,-1.2613,0.0000,0.6000,-10376169.0000
17.4400,-1.7940,-0.0049,5.8661,0.4498,0,0,-1.0956,0.0000,-5.5362,0.0000,-0.1881,0.0000,-1.3391,0.0000,0.6000,-10376169.0000
17.4500,-1.9965,0.2496,5.5622,0.4499,0,0,-1.1743,0.0000,-5.4718,0.0000,-0.1925,0.0000,-1.4216,0.0000,0.6000,-10376169.0000
17.4600,-1.6625,-0.1770,5.6668,0.4499,0,0,-1.2376,0.0000,-5.3864,0.0000,-0.1941,0.0000,-1.4856,0.0000,0.6000,-10376169.0000
17.4703,-1.6782,-0.1465,5.4668,0.4499,0,0,-1.2983,0.0000,-5.2942,0.0000,-0.1954,0.0000,-1.5466,0.0000,0.6000,-10376169.0000
17.4804,-1.9697,0.4636,5.3070,0.4500,0,0,-1.3662,0.0000,-5.2051,0.0000,-0.1982,0.0000,-1.6164,0.0000,0.6000,-10376169.0000
17.4899,-1.7280,0.1893,5.4184,0.4500,0,0,-1.4222,0.0000,-5.0997,0.0000,-0.1990,0.0000,-1.6721,0.0000,0.6000,-10376169.0000
17.4999,-1.7274,-0.0338,5.2405,0.4500,0,0,-1.4751,0.0000,-4.9878,0.0000,-0.1993,0.0000,-1.7243,0.0000,0.6000,-10376169.0000
17.5100,-1.9872,0.4190,5.0481,0.4501,0,0,-1.5342,0.0000,-4.8788,0.0000,-0.2011,0.0000,-1.7841,0.0000,0.6000,-10376169.0000
17.5202,-1.8709,0.2274,4.9020,0.4501,0,0,-1.5861,0.0000,-4.7591,0.0000,-0.2017,0.0000,-1.8353,0.0000,0.6000,-10376169.0000
17.5303,-1.9344,-0.2027,4.7157,0.4501,0,0,-1.6371,0.0000,-4.6356,0.0000,-0.2023,0.0000,-1.8858,0.0000,0.6000,-10376169.0000
17.5400,-1.9610,-0.0718,4.6052,0.4501,0,0,-1.6861,0.0000,-4.5072,0.0000,-0.2028,0.0000,-1.9340,0.0000,0.6000,-10376169.0000
17.5500,-2.1510,-0.1148,4.5982,0.4501,0,0,-1.7388,0.0000,-4.3796,0.0000,-0.2043,0.0000,-1.9868,0.0000,0.6000,-10376169.0000
17.5600,-2.2372,-0.0455,4.4155,0.4502,0,0,-1.7913,0.0000,-4.2489,0.0000,-0.2060,0.0000,-2.0398,0.0000,0.6000,-10376169.0000
17.5702,-2.0639,0.1183,4.3748,0.4502,0,0,-1.8346,0.0000,-4.1064,0.0000,-0.2061,0.0000,-2.0818,0.0000,0.6000,-10376169.0000
17.5803,-2.1648,0.1207,4.2069,0.4502,0,0,-1.8786,0.0000,-3.9624,0.0000,-0.2067,0.0000,-2.1249,0.0000,0.6000,-10376169.0000
17.5900,-2.1870,0.5795,4.0872,0.4502,0,0,-1.9204,0.0000,-3.8142,0.0000,-0.2071,0.0000,-2.1656,0.0000,0.6000,-10376169.0000
17.6000,-1.8051,0.7612,4.2021,0.4501,0,0,-1.9460,0.0000,-3.6485,0.0000,-0.2047,0.0000,-2.1871,0.0000,0.6000,-10376169.0000
17.6100,-1.7520,0.1829,4.1617,0.4501,0,0,-1.9674,0.0000,-3.4784,0.0000,-0.2017,0.0000,-2.2039,0.0000,0.6000,-10376169.0000
17.6203,-1.9818,0.1974,4.0764,0.4501,0,0,-1.9945,0.0000,-3.3136,0.0000,-0.2002,0.0000,-2.2278,0.0000,0.6000,-10376169.0000
17.6302,-2.1895,0.2872,3.9937,0.4501,0,0,-2.0263,0.0000,-3.1528,0.0000,-0.2000,0.0000,-2.2578,0.0000,0.6000,-10376169.0000
17.6400,-2.2594,-0.2256,3.8136,0.4501,0,0,-2.0579,0.0000,-2.9908,0.0000,-0.2000,0.0000,-2.2878,0.0000,0.6000,-10376169.0000
17.6499,-2.0232,-0.2672,3.7263,0.4501,0,0,-2.0787,0.0000,-2.8173,0.0000,-0.1982,0.0000,-2.3050,0.0000,0.6000,-10376169.0000
17.6600,-2.0332,-0.0859,3.5871,0.4501,0,0,-2.0975,0.0000,-2.6420,0.0000,-0.1963,0.0000,-2.3202,0.0000,0.6000,-10376169.0000
17.6702,-2.2864,0.0170,3.3361,0.4501,0,0,-2.1227,0.0000,-2.4731,0.0000,-0.1961,0.0000,-2.3435,0.0000,0.6000,-10376169.0000
17.6804,-2.1133,0.4075,3.4083,0.4501,0,0,-2.1395,0.0000,-2.2955,0.0000,-0.1945,0.0000,-2.3570,0.0000,0.6000,-10376169.0000
17.6900,-2.0079,0.1991,3.3069,0.4501,0,0,-2.1505,0.0000,-2.1125,0.0000,-0.1921,0.0000,-2.3637,0.0000,0.6000,-10376169.0000
17.7000,-2.0233,0.1631,3.2515,0.4501,0,0,-2.1599,0.0000,-1.9289,0.0000,-0.1897,0.0000,-2.3689,0.0000,0.6000,-10376169.0000
17.7100,-1.8452,0.5555,3.2108,0.4501,0,0,-2.1612,0.0000,-1.7382,0.0000,-0.1861,0.0000,-2.3647,0.0000,0.6000,-10376169.0000
17.7203,-1.6428,0.0805,3.1929,0.4501,0,0,-2.1546,0.0000,-1.5412,0.0000,-0.1812,0.0000,-2.3512,0.0000,0.6000,-10376169.0000
17.7303,-1.6256,-0.3444,3.0640,0.4501,0,0,-2.1460,0.0000,-1.3446,0.0000,-0.1764,0.0000,-2.3358,0.0000,0.6000,-10376169.0000
17.7400,-1.9534,0.0237,2.9375,0.4501,0,0,-2.1463,0.0000,-1.1596,0.0000,-0.1737,0.0000,-2.3316,0.0000,0.6000,-10376169.0000
17.7499,-2.1538,-0.0912,2.8139,0.4501,0,0,-2.1518,0.0000,-0.9817,0.0000,-0.1725,0.0000,-2.3340,0.0000,0.6000,-10376169.0000
17.7599,-1.8670,-0.2919,2.8785,0.4501,0,0,-2.1456,0.0000,-0.7930,0.0000,-0.1692,0.0000,-2.3227,0.0000,0.6000,-10376169.0000
17.7702,-1.8278,0.1266,2.8505,0.4502,0,0,-2.1365,0.0000,-0.6037,0.0000,-0.1657,0.0000,-2.3082,0.0000,0.6000,-10376169.0000
17.7803,-2.0894,0.4067,2.7356,0.4502,0,0,-2.1350,0.0000,-0.4249,0.0000,-0.1642,0.0000,-2.3034,0.0000,0.6000,-10376169.0000
17.7900,-1.7723,0.3097,2.7688,0.4502,0,0,-2.1210,0.0000,-0.2348,0.0000,-0.1604,0.0000,-2.2838,0.0000,0.6000,-10376169.0000
17.8000,-1.5071,0.1945,2.8181,0.4503,0,0,-2.0993,0.0000,-0.0396,0.0000,-0.1555,0.0000,-2.2552,0.0000,0.6000,-10376169.0000
17.8099,-1.6641,0.0552,2.5853,0.4503,0,0,-2.0794,0.0000,0.1502,0.0000,-0.1513,0.0000,-2.2292,0.0000,0.6000,-10376169.0000
17.8204,-1.5495,0.0840,2.6798,0.4504,0,0,-2.0545,0.0000,0.3419,0.0000,-0.1465,0.0000,-2.1976,0.0000,0.6000,-10376169.0000
17.8302,-1.7328,-0.0368,2.6338,0.4504,0,0,-2.0350,0.0000,0.5237,0.0000,-0.1432,0.0000,-2.1730,0.0000,0.6000,-10376169.0000
17.8400,-2.1033,-0.3483,2.3507,0.4504,0,0,-2.0274,0.0000,0.6894,0.0000,-0.1427,0.0000,-2.1632,0.0000,0.6000,-10376169.0000
17.8499,-2.3059,-0.1270,2.4645,0.4504,0,0,-2.0254,0.0000,0.8464,0.0000,-0.1437,0.0000,-2.1607,0.0000,0.6000,-10376169.0000
17.8599,-2.5097,0.2220,2.2342,0.4504,0,0,-2.0290,0.0000,0.9953,0.0000,-0.1462,0.0000,-2.1653,0.0000,0.6000,-10376169.0000
17.8702,-2.2444,-0.0707,2.2949,0.4504,0,0,-2.0218,0.0000,1.1547,0.0000,-0.1468,0.0000,-2.1570,0.0000,0.6000,-10376169.0000
17.8804,-1.9623,-0.0841,2.4525,0.4504,0,0,-2.0035,0.0000,1.3242,0.0000,-0.1454,0.0000,-2.1357,0.0000,0.6000,-10376169.0000
17.8899,-2.3823,0.5360,2.2532,0.4504,0,0,-1.9988,0.0000,1.4750,0.0000,-0.1472,0.0000,-2.1312,0.0000,0.6000,-10376169.0000
17.9000,-2.1590,0.5664,2.4334,0.4504,0,0,-1.9850,0.0000,1.6339,0.0000,-0.1474,0.0000,-2.1161,0.0000,0.6000,-10376169.0000
17.9100,-2.0291,0.1800,2.6085,0.4504,0,0,-1.9657,0.0000,1.7963,0.0000,-0.1467,0.0000,-2.0944,0.0000,0.6000,-10376169.0000
17.9203,-2.2387,0.4962,2.4439,0.4504,0,0,-1.9527,0.0000,1.9480,0.0000,-0.1478,0.0000,-2.0810,0.0000,0.6000,-10376169.0000
17.9302,-2.0079,0.4107,2.7155,0.4504,0,0,-1.9307,0.0000,2.1073,0.0000,-0.1472,0.0000,-2.0569,0.0000,0.6000,-10376169.0000
17.9400,-1.8704,-0.0678,2.7362,0.4504,0,0,-1.9031,0.0000,2.2694,0.0000,-0.1459,0.0000,-2.0263,0.0000,0.6000,-10376169.0000
17.9499,-1.9625,0.0086,2.8278,0.4504,0,0,-1.8782,0.0000,2.4244,0.0000,-0.1454,0.0000,-1.9994,0.0000,0.6000,-10376169.0000
17.9599,-1.9595,-0.0453,2.9393,0.4504,0,0,-1.8526,0.0000,2.5765,0.0000,-0.1452,0.0000,-1.9720,0.0000,0.6000,-10376169.0000
17.9703,-2.2010,0.0384,2.9114,0.4504,0,0,-1.8348,0.0000,2.7154,0.0000,-0.1468,0.0000,-1.9545,0.0000,0.6000,-10376169.0000
17.9802,-2.0336,0.3649,3.1041,0.4504,0,0,-1.8104,0.0000,2.8591,0.0000,-0.1474,0.0000,-1.9292,0.0000,0.6000,-10376169.0000
17.9900,-1.9367,0.0450,3.2677,0.4504,0,0,-1.7821,0.0000,3.0038,0.0000,-0.1474,0.0000,-1.8995,0.0000,0.6000,-10376169.0000
18.0000,-2.1233,0.1599,3.2344,0.4503,0,0,-1.7600,0.0000,3.1371,0.0000,-0.1490,0.0000,-1.8776,0.0000,0.6000,-10376169.0000
18.0099,-1.7670,0.5705,3.4724,0.4503,0,0,-1.7247,0.0000,3.2826,0.0000,-0.1482,0.0000,-1.8401,0.0000,0.6000,-10376169.0000
18.0203,-1.3877,0.1545,3.6713,0.4504,0,0,-1.6759,0.0000,3.4398,0.0000,-0.1450,0.0000,-1.7865,0.0000,0.6000,-10376169.0000
18.0303,-1.4468,0.2446,3.7080,0.4505,0,0,-1.6295,0.0000,3.5884,0.0000,-0.1426,0.0000,-1.7361,0.0000,0.6000,-10376169.0000
18.0400,-1.5328,0.6006,3.7336,0.4505,0,0,-1.5864,0.0000,3.7276,0.0000,-0.1411,0.0000,-1.6902,0.0000,0.6000,-10376169.0000
18.0500,-1.5374,0.0761,3.8467,0.4506,0,0,-1.5437,0.0000,3.8612,0.0000,-0.1400,0.0000,-1.6451,0.0000,0.6000,-10376169.0000
18.0600,-1.5122,-0.1822,3.8921,0.4506,0,0,-1.5004,0.0000,3.9906,0.0000,-0.1391,0.0000,-1.5995,0.0000,0.6000,-10376169.0000
18.0702,-1.7491,-0.2360,3.9676,0.4506,0,0,-1.4658,0.0000,4.1045,0.0000,-0.1401,0.0000,-1.5649,0.0000,0.6000,-10376169.0000
18.0804,-2.0161,-0.1228,3.9936,0.4505,0,0,-1.4408,0.0000,4.2026,0.0000,-0.1433,0.0000,-1.5421,0.0000,0.6000,-10376169.0000
18.0900,-2.1642,0.3265,4.0283,0.4503,0,0,-1.4210,0.0000,4.2913,0.0000,-0.1478,0.0000,-1.5258,0.0000,0.6000,-10376169.0000
18.1000,-1.9376,0.1675,4.1350,0.4502,0,0,-1.3928,0.0000,4.3874,0.0000,-0.1507,0.0000,-1.4996,0.0000,0.6000,-10376169.0000
18.1100,-1.6477,0.0130,4.3470,0.4502,0,0,-1.3542,0.0000,4.4925,0.0000,-0.1518,0.0000,-1.4610,0.0000,0.6000,-10374831.0000
18.1203,-1.8533,0.5480,4.3681,0.4501,0,0,-1.3233,0.0000,4.5839,0.0000,-0.1546,0.0000,-1.4320,0.0000,0.6000,-10374831.0000
18.1303,-1.7306,0.4819,4.5512,0.4500,0,0,-1.2882,0.0000,4.6769,0.0000,-0.1567,0.0000,-1.3981,0.0000,0.6000,-10374831.0000
18.1400,-1.4835,0.0926,4.8300,0.4500,0,0,-1.2445,0.0000,4.7762,0.0000,-0.1573,0.0000,-1.3540,0.0000,0.6000,-10374831.0000
18.1499,-1.8175,0.2132,4.8285,0.4499,0,0,-1.2134,0.0000,4.8557,0.0000,-0.1606,0.0000,-1.3254,0.0000,0.6000,-10374831.0000
18.1599,-1.7582,0.0146,5.0067,0.4498,0,0,-1.1804,0.0000,4.9340,0.0000,-0.1636,0.0000,-1.2947,0.0000,0.6000,-10374831.0000
18.1703,-1.7869,-0.2038,5.2075,0.4497,0,0,-1.1488,0.0000,5.0071,0.0000,-0.1671,0.0000,-1.2658,0.0000,0.6000,-10374831.0000
18.1803,-1.8094,-0.0269,5.1994,0.4495,0,0,-1.1183,0.0000,5.0754,0.0000,-0.1709,0.0000,-1.2384,0.0000,0.6000,-10374831.0000
18.1900,-1.6720,-0.2542,5.4325,0.4494,0,0,-1.0832,0.0000,5.1460,0.0000,-0.1739,0.0000,-1.2057,0.0000,0.6000,-10374831.0000
18.2000,-1.7906,0.1070,5.5282,0.4493,0,0,-1.0528,0.0000,5.2072,0.0000,-0.1780,0.0000,-1.1788,0.0000,0.6000,-10374831.0000
18.2099,-1.8483,0.4847,5.6142,0.4491,0,0,-1.0250,0.0000,5.2625,0.0000,-0.1827,0.0000,-1.1550,0.0000,0.6000,-10374831.0000
18.2204,-1.4865,0.0439,5.9399,0.4490,0,0,-0.9843,0.0000,5.3299,0.0000,-0.1850,0.0000,-1.1160,0.0000,0.6000,-10374831.0000
18.2302,-1.5154,0.2309,6.0207,0.4489,0,0,-0.9454,0.0000,5.3913,0.0000,-0.1878,0.0000,-1.0794,0.0000,0.6000,-10374831.0000
18.2400,-1.5805,0.6940,6.0930,0.4488,0,0,-0.9097,0.0000,5.4452,0.0000,-0.1913,0.0000,-1.0465,0.0000,0.6000,-10374831.0000
