Time_s,SW,EKF_Single_Hz,SingleFused_Hz,DualLongFusedRaw_Hz,DualLongEWMA_Hz,DualLongReliabilityHold_Hz,X_Single_Hz,Y_Single_Hz,Z_Single_Hz,X_DualLong_Hz,Y_DualLong_Hz,Z_DualLong_Hz,X_DualShort_Hz,Y_DualShort_Hz,Z_DualShort_Hz,X_LongAmp,Y_LongAmp,Z_LongAmp,X_ShortAmp,Y_ShortAmp,Z_ShortAmp
38.6304,0,0.6523,0.571451078088483,0.45944766238121315,0.46080586439465954,0.4605417817567362,0.4321754265761607,0.4230720524699811,0.8591057552193074,0.43217543743920045,0.4230718536377715,0.5758386404002883,0.9426108055000648,0.7926397498011059,0.9140872487091056,0.8239407237222371,0.09299381870497846,0.22212565406517276,0.04785282796600552,0.018655716759914863,0.5911345590517526
38.6401,0,0.6523,0.5715540236725086,0.45921261601075236,0.46056687713707345,0.46030253192245907,0.43204106165018535,0.42301655743399313,0.8596044519333474,0.4320410724191098,0.4230163603244277,0.5759035729846492,0.9431080144913555,0.7937142952580506,0.9141095962923392,0.8244111083385426,0.09317913077131805,0.220867654855625,0.04769486820584666,0.018600066678988603,0.5926874099091426
38.6501,0,0.6523,0.5716601531405763,0.45896975413020874,0.46032730868604377,0.46006263191985397,0.4319025411079426,0.4229593460566859,0.8601185722571004,0.43190255177984094,0.4229591507230423,0.5759705137932688,0.9436206010803155,0.7948220740796442,0.9141326350379408,0.8248960409326725,0.09337017413867867,0.21957074845402808,0.04753202309228067,0.018542695461538795,0.5942882870817112
38.6601,0,0.6524,0.5717662826086439,0.4587263370007481,0.4600871629332494,0.4598220988344149,0.4317640205656999,0.4229021346793787,0.8606326925808531,0.43176403114057216,0.42290194112165697,0.5760374546018884,0.9441331876692752,0.7959298529012371,0.9141556737835426,0.8253809735268021,0.09356121750603913,0.21827384205243203,0.04736917797871479,0.018485324244089028,0.5958891642542787
38.6704,0,0.6524,0.5718755959607535,0.4584750359115239,0.45984534387999054,0.4595796275082945,0.4316213444071899,0.4228432069607523,0.8611622365143186,0.4316213548821253,0.42284301523223006,0.5761064036347665,0.9446611518559038,0.797070865087478,0.9141794036915122,0.8258804540987557,0.09375799217442048,0.21693802845878776,0.047201447511741886,0.01842623189011575,0.5975380677420238
38.6804,0,0.6523,0.5719817254288212,0.4582304888259706,0.45960311562188755,0.4593367825454762,0.4314828238649472,0.4227859955834451,0.8616763568380712,0.43148283424285655,0.4227858056308447,0.5761733444433861,0.9451737384448635,0.7981786439090709,0.9142024424371139,0.8263653866928853,0.09394903554178094,0.21564112205719171,0.047038602398176005,0.01836886067266598,0.5991389449145913
38.6902,0,0.6524,0.5720857323075274,0.45799029130444663,0.4593611919742714,0.4590944141220909,0.43134707373354936,0.422729928433684,0.8621801947553488,0.4313470840163731,0.42272974022148707,0.5762389464358332,0.945676073302044,0.7992642671542319,0.9142250204078035,0.8268406206351322,0.09413625804179421,0.21437015378362756,0.04687901418688143,0.018312636879565206,0.6007078045437075
38.7001,0,0.6524,0.5721908004809144,0.4577470977636579,0.45911907784267936,0.45885189717757296,0.43120993839672905,0.4226732891701499,0.8626891738758642,0.431209948583497,0.4226731027161155,0.5763052178363666,0.9461835340251142,0.8003609681876094,0.9142478287659491,0.8273207039033207,0.09432539097548115,0.21308621644604703,0.04671779752445115,0.01825583937428991,0.6022926729445499
38.7101,0,0.6524,0.572296929948982,0.4575008906995874,0.45887634977121555,0.4586087160115355,0.4310714178544864,0.4226160777928427,0.8632032941996168,0.43107142794422826,0.4226158931147302,0.5763721586449861,0.9466961206140739,0.8014687470092022,0.9142708675115507,0.8278056364974502,0.09451643434284161,0.21178931004445098,0.04655495241088527,0.018198468156840144,0.6038935501171174
38.7209,0,0.6524,0.572411549774495,0.4572343572208211,0.4586300508886564,0.4583613314292069,0.43092181566886417,0.4225542895053509,0.86375854414927,0.4309218256538179,0.42255410674523397,0.5764444547182953,0.9472497141301506,0.8026651481365231,0.9142957493568006,0.8283293636991104,0.09472276117959103,0.21038865113072658,0.04637907968823403,0.018136507241994365,0.6056224974634913
38.7304,0,0.6524,0.5725123727691592,0.4569993648613872,0.458385447984566,0.4581161774469993,0.43079022115373355,0.42249993869690905,0.8642469584568352,0.43079023104651254,0.4224997576239179,0.5765080484864838,0.9477366713896626,0.8037175380170368,0.9143176361651222,0.8287900496635338,0.09490425237858356,0.20915659004920975,0.04622437683034637,0.018082004585417057,0.6071433307774311
38.7402,0,0.6524,0.5726163796478655,0.45675641961897184,0.45814109372972683,0.4578714210379543,0.4306544710223357,0.42244387154714796,0.8647507963741129,0.4306544808200291,0.42244369221456024,0.5765736504789309,0.948239006246843,0.8048031612621979,0.9143402141358118,0.8292652836057807,0.09509147487859683,0.2078856217756456,0.0460647886190518,0.01802578079231628,0.6087121904065473
