Time_s,PLX,PLY,EstFreq_Hz,PhaseCorr,SW,RealSW,RLS_A_X,RLS_B_X
11.3702,-0.4681,-0.2402,0.5794,6059888.5000,0,0,-0.0543,0.0774
11.3800,-0.2553,-0.5225,0.5794,6059888.5000,0,0,-0.0542,0.0773
11.3900,0.3559,0.1009,0.5794,6059888.5000,0,0,-0.0490,0.0687
11.4004,-0.1899,0.4631,0.5794,6059888.5000,0,0,-0.0485,0.0679
11.4100,-0.3225,0.6095,0.5794,6059888.5000,0,0,-0.0491,0.0690
11.4202,-0.3942,0.1110,0.5794,6059888.5000,0,0,-0.0503,0.0709
11.4300,-0.2920,-0.5261,0.5794,6059888.5000,0,0,-0.0507,0.0714
11.4401,0.1602,0.0939,0.5794,6059888.5000,0,0,-0.0473,0.0661
11.4502,-0.2364,0.8110,0.5794,6059888.5000,0,0,-0.0472,0.0660
11.4600,-0.3010,0.9137,0.5794,6059888.5000,0,0,-0.0477,0.0667
11.4708,-0.0599,0.5945,0.5794,6059888.5000,0,0,-0.0478,0.0633
11.4800,-0.2720,0.1694,0.5794,6059888.5000,0,0,-0.0478,0.0640
11.4900,0.0248,0.5458,0.5794,6059888.5000,0,0,-0.0479,0.0592
11.5002,-0.1657,0.6656,0.5794,6059888.5000,0,0,-0.0479,0.0581
11.5100,-0.1042,0.7552,0.5794,6059888.5000,0,0,-0.0480,0.0558
11.5202,0.2233,0.9320,0.5794,6059888.5000,0,0,-0.0482,0.0478
11.5300,-0.1955,0.8894,0.5794,6059888.5000,0,0,-0.0482,0.0475
11.5401,0.0242,1.0965,0.5794,6059888.5000,0,0,-0.0484,0.0433
11.5502,0.1207,0.9597,0.5794,6059888.5000,0,0,-0.0485,0.0376
11.5600,0.0175,0.7375,0.5794,6059888.5000,0,0,-0.0486,0.0338
11.5702,0.3025,1.3959,0.5794,6059888.5000,0,0,-0.0489,0.0253
11.5801,-0.1482,1.7255,0.5794,6059888.5000,0,0,-0.0489,0.0247
11.5900,-0.2742,1.5742,0.5794,6059888.5000,0,0,-0.0489,0.0263
11.6004,-0.1811,0.9120,0.5794,6059888.5000,0,0,-0.0489,0.0262
11.6100,-0.4449,0.1379,0.5794,6059888.5000,0,0,-0.0460,0.0312
11.6202,0.0474,0.4427,0.5794,6059888.5000,0,0,-0.0481,0.0275
11.6300,-0.0938,0.7452,0.5794,6059888.5000,0,0,-0.0488,0.0263
11.6400,-0.2008,1.2067,0.5794,6059888.5000,0,0,-0.0484,0.0270
11.6502,-0.0304,1.8919,0.5794,6059888.5000,0,0,-0.0496,0.0248
11.6600,-0.4520,1.3762,0.5794,6059888.5000,0,0,-0.0469,0.0296
11.6708,-0.3377,0.7703,0.5794,6059888.5000,0,0,-0.0453,0.0324
11.6800,-0.2842,0.3767,0.5794,6059888.5000,0,0,-0.0443,0.0343
11.6900,-0.3998,0.2817,0.5794,6059888.5000,0,0,-0.0422,0.0379
11.7002,0.0681,0.8590,0.5794,6059888.5000,0,0,-0.0444,0.0341
11.7100,-0.1186,0.8333,0.5794,6059888.5000,0,0,-0.0448,0.0333
11.7202,-0.4216,0.7476,0.5794,6059888.5000,0,0,-0.0426,0.0371
11.7300,-0.5335,0.7897,0.5794,6059888.5000,0,0,-0.0396,0.0425
11.7400,-0.5158,-0.0046,0.5794,6059888.5000,0,0,-0.0367,0.0475
11.7502,0.0001,-0.2510,0.5794,6059888.5000,0,0,-0.0394,0.0460
11.7600,-0.0979,-0.1279,0.5794,6059888.5000,0,0,-0.0403,0.0454
11.7702,-0.2904,0.2010,0.5794,6059888.5000,0,0,-0.0382,0.0467
11.7801,-0.0519,0.4216,0.5794,6059888.5000,0,0,-0.0399,0.0457
11.7900,-0.4562,-0.1073,0.5794,6059888.5000,0,0,-0.0352,0.0484
11.8004,-0.5144,-0.2291,0.5794,6059888.5000,0,0,-0.0299,0.0514
11.8099,-0.4225,-0.4325,0.5794,6059888.5000,0,0,-0.0261,0.0536
11.8202,-0.1964,-0.9186,0.5794,6059888.5000,0,0,-0.0258,0.0538
11.8300,0.3343,-0.4805,0.5794,6059886.0000,0,0,-0.0333,0.0495
11.8400,-0.1149,-0.1612,0.5794,6059886.0000,0,0,-0.0333,0.0495
11.8502,-0.1959,0.1085,0.5794,6059886.0000,0,0,-0.0340,0.0469
11.8600,-0.1206,-0.3671,0.5794,6059886.0000,0,0,-0.0340,0.0469
11.8709,-0.2847,-1.2815,0.5794,6059886.0000,0,0,-0.0353,0.0419
11.8800,-0.0862,-1.0731,0.5794,6059886.0000,0,0,-0.0349,0.0431
11.8900,-0.0839,-0.9316,0.5794,6059886.0000,0,0,-0.0338,0.0448
11.9002,0.2025,-0.7316,0.5794,6059886.0000,0,0,-0.0281,0.0529
11.9100,0.4088,-0.0641,0.5794,6059886.0000,0,0,-0.0195,0.0652
11.9202,-0.2118,0.1628,0.5794,6059886.0000,0,0,-0.0211,0.0630
11.9300,-0.2460,-0.0077,0.5794,6059886.0000,0,0,-0.0232,0.0601
11.9401,-0.2556,-0.8066,0.5794,6059886.0000,0,0,-0.0253,0.0572
11.9502,0.0988,-1.1726,0.5794,6059886.0000,0,0,-0.0219,0.0618
11.9600,0.3943,-0.5137,0.5794,6059886.0000,0,0,-0.0140,0.0721
11.9702,-0.1650,-0.0735,0.5794,6059886.0000,0,0,-0.0151,0.0707
11.9800,-0.2922,-0.0537,0.5794,6059886.0000,0,0,-0.0181,0.0669
11.9900,-0.1884,-0.7308,0.5794,6059886.0000,0,0,-0.0194,0.0653
12.0003,-0.0969,-0.8669,0.5794,6059886.0000,0,0,-0.0192,0.0655
12.0100,0.1548,-0.0360,0.5794,6059886.0000,0,0,-0.0152,0.0704
12.0202,-0.1695,0.1626,0.5794,6059886.0000,0,0,-0.0160,0.0699
12.0300,-0.1457,0.0637,0.5794,6059886.0000,0,0,-0.0163,0.0698
12.0400,-0.1707,-0.2138,0.5794,6059886.0000,0,0,-0.0171,0.0694
12.0502,-0.2391,-0.3666,0.5794,6059886.0000,0,0,-0.0192,0.0682
12.0600,-0.0366,0.1109,0.5794,6059886.0000,0,0,-0.0172,0.0693
12.0708,-0.1796,0.0688,0.5794,6059886.0000,0,0,-0.0181,0.0688
12.0800,-0.1678,0.2079,0.5794,6059886.0000,0,0,-0.0188,0.0685
12.0900,-0.2104,0.4275,0.5794,6059886.0000,0,0,-0.0202,0.0677
12.1002,-0.4624,0.2264,0.5794,6059886.0000,0,0,-0.0265,0.0643
12.1100,-0.1572,0.1483,0.5794,6059886.0000,0,0,-0.0267,0.0642
12.1202,-0.1652,-0.1346,0.5794,6059886.0000,0,0,-0.0269,0.0641
12.1300,-0.0132,0.0854,0.5794,6059886.0000,0,0,-0.0243,0.0655
12.1400,-0.1962,0.5643,0.5794,6059886.0000,0,0,-0.0253,0.0650
12.1502,-0.4749,0.5346,0.5794,6059886.0000,0,0,-0.0314,0.0617
12.1599,-0.5013,0.2160,0.5794,6059886.0000,0,0,-0.0374,0.0614
12.1702,-0.3067,-0.1171,0.5794,6059886.0000,0,0,-0.0394,0.0614
12.1800,-0.1280,0.1905,0.5794,6059886.0000,0,0,-0.0380,0.0614
12.1900,-0.0486,0.9648,0.5794,6059886.0000,0,0,-0.0352,0.0615
12.2004,-0.3144,0.8707,0.5794,6059886.0000,0,0,-0.0373,0.0614
12.2100,-0.3767,0.5746,0.5794,6059886.0000,0,0,-0.0406,0.0613
12.2202,-0.2274,0.1109,0.5794,6059886.0000,0,0,-0.0410,0.0613
12.2300,-0.0286,0.1353,0.5794,6059886.0000,0,0,-0.0378,0.0614
12.2400,0.1119,0.5416,0.5794,6059886.0000,0,0,-0.0322,0.0616
12.2502,-0.1425,0.6006,0.5794,6059886.0000,0,0,-0.0314,0.0616
12.2600,-0.4909,0.6194,0.5794,6059886.0000,0,0,-0.0367,0.0615
12.2707,-0.5993,0.5562,0.5794,6059886.0000,0,0,-0.0437,0.0612
12.2801,-0.6786,0.3705,0.5794,6059886.0000,0,0,-0.0518,0.0609
12.2900,-0.3362,0.3638,0.5794,6059886.0000,0,0,-0.0538,0.0609
12.3002,-0.0943,0.2835,0.5794,6059886.0000,0,0,-0.0517,0.0594
12.3100,0.0221,0.8101,0.5794,6059886.0000,0,0,-0.0482,0.0569
12.3202,-0.1283,1.0503,0.5794,6059886.0000,0,0,-0.0468,0.0559
12.3300,-0.1550,0.4239,0.5794,6059886.0000,0,0,-0.0458,0.0551
12.3400,-0.3177,-0.4263,0.5794,6059886.0000,0,0,-0.0470,0.0560
12.3502,-0.2113,-0.6763,0.5794,6059886.0000,0,0,-0.0467,0.0558
12.3600,-0.2319,-0.3166,0.5794,6059886.0000,0,0,-0.0467,0.0558
12.3702,-0.2990,0.2033,0.5794,6059886.0000,0,0,-0.0476,0.0564
12.3801,-0.4111,0.1644,0.5794,6059886.0000,0,0,-0.0499,0.0580
12.3900,-0.3411,-0.0625,0.5794,6059886.0000,0,0,-0.0513,0.0589
12.4004,-0.1471,-0.1557,0.5794,6059886.0000,0,0,-0.0501,0.0581
12.4100,-0.0431,0.1499,0.5794,6059886.0000,0,0,-0.0477,0.0565
12.4202,-0.0868,0.1544,0.5794,6059886.0000,0,0,-0.0458,0.0553
12.4300,-0.1816,0.1871,0.5794,6059886.0000,0,0,-0.0452,0.0549
12.4400,-0.3287,-0.0033,0.5794,6059886.0000,0,0,-0.0458,0.0566
12.4502,-0.2905,-0.1640,0.5794,6059886.0000,0,0,-0.0461,0.0576
12.4600,-0.0904,-0.1366,0.5794,6059886.0000,0,0,-0.0454,0.0553
12.4708,0.0652,0.0238,0.5794,6059886.0000,0,0,-0.0438,0.0505
12.4801,-0.0425,0.2959,0.5794,6059886.0000,0,0,-0.0429,0.0477
12.4900,-0.2402,0.6932,0.5794,6059886.0000,0,0,-0.0430,0.0481
12.5002,-0.3668,0.3978,0.5794,6059886.0000,0,0,-0.0438,0.0504
12.5100,-0.1961,0.0781,0.5794,6059886.0000,0,0,-0.0437,0.0500
12.5202,-0.1350,-0.1314,0.5794,6059886.0000,0,0,-0.0432,0.0487
12.5300,0.0096,0.2910,0.5794,6059886.0000,0,0,-0.0421,0.0453
12.5400,-0.0875,0.7346,0.5794,6059886.0000,0,0,-0.0415,0.0434
12.5502,-0.2496,0.4914,0.5794,6059886.0000,0,0,-0.0417,0.0439
12.5600,-0.3831,0.2784,0.5794,6059886.0000,0,0,-0.0425,0.0464
12.5702,-0.2726,0.0689,0.5794,6059886.0000,0,0,-0.0422,0.0478
12.5801,-0.0852,0.2745,0.5794,6059886.0000,0,0,-0.0427,0.0457
12.5900,0.1731,0.5753,0.5794,6059886.0000,0,0,-0.0443,0.0389
12.6004,-0.1302,0.5934,0.5794,6059886.0000,0,0,-0.0446,0.0378
12.6100,-0.3351,0.7580,0.5794,6059886.0000,0,0,-0.0440,0.0404
12.6202,-0.4243,0.5198,0.5794,6059886.0000,0,0,-0.0430,0.0445
12.6300,-0.1909,0.2713,0.5794,6059886.0000,0,0,-0.0430,0.0444
12.6400,-0.0141,0.5107,0.5794,6059886.0000,0,0,-0.0438,0.0413
12.6502,-0.0987,0.6585,0.5794,6059886.0000,0,0,-0.0442,0.0397
12.6601,-0.2192,1.0612,0.5794,6059886.0000,0,0,-0.0440,0.0402
12.6709,-0.0791,1.0078,0.5794,6059886.0000,0,0,-0.0445,0.0383
12.6801,0.0202,0.7620,0.5794,6059886.0000,0,0,-0.0453,0.0349
12.6900,0.2794,0.8313,0.5794,6059886.0000,0,0,-0.0471,0.0273
12.7002,0.3981,1.1583,0.5794,6059886.0000,0,0,-0.0494,0.0181
12.7100,0.3875,1.5685,0.5794,6059886.0000,0,0,-0.0562,0.0107
12.7202,0.0459,1.3112,0.5794,6059886.0000,0,0,-0.0584,0.0083
12.7300,-0.4730,0.1779,0.5794,6059886.0000,0,0,-0.0539,0.0131
12.7401,-0.4754,-0.2528,0.5794,6059886.0000,0,0,-0.0496,0.0179
12.7502,-0.2166,0.0949,0.5794,6059886.0000,0,0,-0.0486,0.0189
12.7600,0.1013,0.8352,0.5794,6059886.0000,0,0,-0.0515,0.0157
12.7702,0.2626,1.2958,0.5794,6059886.0000,0,0,-0.0563,0.0105
12.7801,0.0137,1.1285,0.5794,6059886.0000,0,0,-0.0580,0.0087
12.7900,0.0241,0.5389,0.5794,6059884.5000,0,0,-0.0597,0.0069
12.8004,-0.0815,0.5235,0.5794,6059884.5000,0,0,-0.0598,0.0070
12.8100,-0.1294,0.5353,0.5794,6059884.5000,0,0,-0.0592,0.0063
12.8202,-0.1759,0.4695,0.5794,6059884.5000,0,0,-0.0580,0.0048
12.8300,-0.3183,0.4336,0.5794,6059884.5000,0,0,-0.0548,0.0011
12.8400,-0.2582,0.1641,0.5794,6059884.5000,0,0,-0.0526,-0.0015
12.8502,-0.0724,0.2015,0.5794,6059884.5000,0,0,-0.0529,-0.0002
12.8600,-0.0891,0.1508,0.5794,6059884.5000,0,0,-0.0530,0.0007
12.8708,-0.1000,0.1632,0.5794,6059884.5000,0,0,-0.0531,0.0012
12.8800,-0.3398,0.4471,0.5794,6059884.5000,0,0,-0.0522,-0.0040
12.8900,-0.3934,0.1474,0.5794,6059884.5000,0,0,-0.0510,-0.0101
12.9002,-0.2236,-0.1728,0.5794,6059884.5000,0,0,-0.0507,-0.0120
12.9100,-0.1443,-0.1994,0.5794,6059884.5000,0,0,-0.0507,-0.0120
12.9202,-0.0431,-0.0724,0.5794,6059884.5000,0,0,-0.0511,-0.0099
12.9300,-0.2180,0.2614,0.5794,6059884.5000,0,0,-0.0508,-0.0116
12.9400,-0.1804,0.1245,0.5794,6059884.5000,0,0,-0.0506,-0.0124
12.9502,-0.0006,-0.2480,0.5794,6059884.5000,0,0,-0.0511,-0.0096
12.9600,0.2279,-0.7384,0.5794,6059884.5000,0,0,-0.0524,-0.0026
12.9702,0.2302,-0.5729,0.5794,6059884.5000,0,0,-0.0537,0.0042
12.9801,0.0085,-0.2019,0.5794,6059884.5000,0,0,-0.0524,0.0078
12.9900,-0.2946,-0.3056,0.5794,6059884.5000,0,0,-0.0538,0.0040
13.0004,-0.3649,-0.6168,0.5794,6059884.5000,0,0,-0.0556,-0.0012
13.0100,-0.3900,-0.9383,0.5794,6059884.5000,0,0,-0.0575,-0.0066
13.0202,-0.1337,-0.8298,0.5794,6059884.5000,0,0,-0.0573,-0.0061
13.0299,-0.1086,-0.3208,0.5794,6059884.5000,0,0,-0.0570,-0.0051
13.0401,-0.2775,-0.4045,0.5794,6059884.5000,0,0,-0.0579,-0.0077
13.0502,-0.3406,-0.6738,0.5794,6059884.5000,0,0,-0.0592,-0.0114
13.0600,-0.4058,-1.0089,0.5794,6059884.5000,0,0,-0.0609,-0.0162
13.0708,-0.4469,-0.9913,0.5794,6059884.5000,0,0,-0.0628,-0.0216
13.0800,-0.2545,-0.7108,0.5794,6059884.5000,0,0,-0.0633,-0.0230
13.0900,-0.2859,-0.5001,0.5794,6059884.5000,0,0,-0.0639,-0.0249
13.1002,-0.2743,-0.3503,0.5794,6059884.5000,0,0,-0.0645,-0.0265
13.1100,-0.3374,-0.4261,0.5794,6059884.5000,0,0,-0.0655,-0.0292
13.1202,-0.3641,-0.6289,0.5794,6059884.5000,0,0,-0.0681,-0.0318
13.1301,-0.2039,-0.8221,0.5794,6059884.5000,0,0,-0.0677,-0.0314
13.1400,-0.2369,-0.6658,0.5794,6059884.5000,0,0,-0.0678,-0.0315
13.1502,-0.3472,-0.3063,0.5794,6059884.5000,0,0,-0.0699,-0.0336
13.1600,-0.5226,-0.3472,0.5794,6059884.5000,0,0,-0.0748,-0.0385
13.1702,-0.6277,-0.6179,0.5794,6059884.5000,0,0,-0.0812,-0.0450
13.1800,-0.3119,-0.8431,0.5794,6059884.5000,0,0,-0.0821,-0.0459
13.1900,-0.0514,-0.4186,0.5794,6059884.5000,0,0,-0.0789,-0.0426
13.2004,-0.1001,0.2092,0.5794,6059884.5000,0,0,-0.0766,-0.0402
13.2100,-0.2485,0.0430,0.5794,6059884.5000,0,0,-0.0767,-0.0403
13.2203,-0.4375,-0.2724,0.5794,6059884.5000,0,0,-0.0795,-0.0433
13.2300,-0.3894,-0.6074,0.5794,6059884.5000,0,0,-0.0815,-0.0455
13.2401,-0.1589,-0.3359,0.5794,6059884.5000,0,0,-0.0801,-0.0440
13.2502,-0.1113,0.0841,0.5794,6059884.5000,0,0,-0.0782,-0.0418
13.2600,-0.1581,0.0238,0.5794,6059884.5000,0,0,-0.0757,-0.0406
13.2708,-0.3168,0.0516,0.5794,6059884.5000,0,0,-0.0769,-0.0412
13.2800,-0.3422,-0.2340,0.5794,6059884.5000,0,0,-0.0787,-0.0421
13.2900,-0.0679,-0.1058,0.5794,6059884.5000,0,0,-0.0743,-0.0399
13.3003,0.0304,0.2475,0.5794,6059884.5000,0,0,-0.0680,-0.0368
13.3100,-0.0468,0.4024,0.5794,6059884.5000,0,0,-0.0636,-0.0346
13.3202,-0.1373,0.8165,0.5794,6059884.5000,0,0,-0.0613,-0.0335
13.3300,-0.3035,0.4964,0.5794,6059884.5000,0,0,-0.0627,-0.0342
13.3401,-0.1870,0.0785,0.5794,6059884.5000,0,0,-0.0616,-0.0336
13.3502,-0.1176,0.0468,0.5794,6059884.5000,0,0,-0.0590,-0.0323
13.3600,-0.0977,0.1767,0.5794,6059884.5000,0,0,-0.0561,-0.0307
13.3702,0.0880,0.7490,0.5794,6059884.5000,0,0,-0.0495,-0.0272
13.3800,-0.0422,0.9385,0.5794,6059884.5000,0,0,-0.0459,-0.0253
13.3899,-0.3378,0.8435,0.5794,6059884.5000,0,0,-0.0484,-0.0267
13.4004,-0.2847,0.7094,0.5794,6059884.5000,0,0,-0.0501,-0.0270
13.4100,-0.2517,0.1976,0.5794,6059884.5000,0,0,-0.0509,-0.0271
13.4202,0.2576,0.3350,0.5794,6059884.5000,0,0,-0.0396,-0.0251
13.4300,0.1206,0.5719,0.5794,6059884.5000,0,0,-0.0321,-0.0237
13.4401,-0.4256,0.7871,0.5794,6059884.5000,0,0,-0.0375,-0.0247
13.4502,-0.5102,0.8747,0.5794,6059884.5000,0,0,-0.0446,-0.0260
13.4600,-0.3942,0.4094,0.5794,6059884.5000,0,0,-0.0487,-0.0268
13.4708,-0.1671,0.3907,0.5794,6059884.5000,0,0,-0.0476,-0.0266
13.4801,0.0031,0.6948,0.5794,6059884.5000,0,0,-0.0429,-0.0257
13.4900,-0.0849,0.9920,0.5794,6059884.5000,0,0,-0.0402,-0.0251
13.5002,0.1398,1.0717,0.5794,6059884.5000,0,0,-0.0329,-0.0236
13.5100,0.0674,0.6046,0.5794,6059884.5000,0,0,-0.0274,-0.0224
13.5202,-0.0658,0.4980,0.5794,6059884.5000,0,0,-0.0249,-0.0219
13.5300,-0.2049,0.4848,0.5794,6059884.5000,0,0,-0.0257,-0.0217
13.5400,-0.1165,0.5267,0.5794,6059884.5000,0,0,-0.0246,-0.0219
13.5502,-0.0950,0.7332,0.5794,6059884.5000,0,0,-0.0233,-0.0222
13.5600,-0.5154,0.8595,0.5794,6059884.5000,0,0,-0.0298,-0.0209
13.5702,-0.5972,0.7149,0.5794,6059884.5000,0,0,-0.0376,-0.0193
13.5801,-0.0686,0.1172,0.5794,6059884.5000,0,0,-0.0354,-0.0198
13.5900,0.3221,0.0640,0.5794,6059884.5000,0,0,-0.0262,-0.0216
13.6004,0.3908,0.2739,0.5794,6059884.5000,0,0,-0.0161,-0.0236
13.6100,0.0436,0.7479,0.5794,6059884.5000,0,0,-0.0126,-0.0242
13.6202,-0.0606,0.9354,0.5794,6059884.5000,0,0,-0.0110,-0.0245
13.6300,-0.0445,0.2884,0.5794,6059884.5000,0,0,-0.0092,-0.0249
13.6400,0.1137,0.0935,0.5794,6059884.5000,0,0,-0.0047,-0.0257
13.6502,0.0291,0.1741,0.5794,6059884.5000,0,0,-0.0018,-0.0263
13.6600,0.1084,0.1888,0.5794,6059884.5000,0,0,0.0023,-0.0270
13.6709,0.1970,0.4864,0.5794,6059884.5000,0,0,0.0058,-0.0307
13.6801,0.1355,0.3135,0.5794,6059884.5000,0,0,0.0086,-0.0335
13.6900,-0.0599,0.2798,0.5794,6059884.5000,0,0,0.0090,-0.0340
13.7002,-0.1159,0.0604,0.5794,6059884.5000,0,0,0.0089,-0.0338
13.7100,0.0582,-0.0849,0.5794,6059884.5000,0,0,0.0106,-0.0356
13.7202,0.3768,0.1934,0.5794,6059884.5000,0,0,0.0158,-0.0408
13.7300,-0.0260,0.1831,0.5794,6059884.5000,0,0,0.0164,-0.0415
13.7401,-0.3214,0.1595,0.5794,6059884.5000,0,0,0.0139,-0.0390
13.7502,-0.2192,-0.1189,0.5794,6059884.5000,0,0,0.0125,-0.0376
13.7600,0.1316,-0.1289,0.5794,6059884.5000,0,0,0.0149,-0.0400
13.7702,0.2504,0.0150,0.5794,6059884.5000,0,0,0.0185,-0.0434
13.7800,0.1117,0.1865,0.5794,6059884.5000,0,0,0.0205,-0.0454
13.7901,0.2299,0.2246,0.5794,6059876.5000,0,0,0.0237,-0.0485
13.8004,0.3781,-0.1319,0.5794,6059876.5000,0,0,0.0153,-0.0542
13.8100,0.4687,-0.2707,0.5794,6059876.5000,0,0,0.0047,-0.0556
13.8202,0.2320,-0.2745,0.5794,6059876.5000,0,0,-0.0013,-0.0563
13.8300,-0.1070,-0.0408,0.5794,6059876.5000,0,0,-0.0013,-0.0563
13.8401,-0.0575,-0.0266,0.5794,6059876.5000,0,0,-0.0021,-0.0564
13.8502,-0.3937,-0.1400,0.5794,6059876.5000,0,0,0.0027,-0.0558
13.8600,-0.5456,0.0269,0.5794,6059876.5000,0,0,0.0099,-0.0549
13.8708,-0.3744,-0.3874,0.5794,6059876.5000,0,0,0.0140,-0.0544
13.8800,-0.0492,-0.5413,0.5794,6059876.5000,0,0,0.0127,-0.0545
13.8900,0.1404,0.0084,0.5794,6059876.5000,0,0,0.0085,-0.0551
13.9002,-0.3581,0.2099,0.5794,6059876.5000,0,0,0.0123,-0.0546
13.9100,-0.6796,0.3120,0.5794,6059876.5000,0,0,0.0208,-0.0535
13.9202,-0.4997,-0.3375,0.5794,6059876.5000,0,0,0.0263,-0.0528
13.9300,-0.4889,-0.7079,0.5794,6059876.5000,0,0,0.0315,-0.0521
13.9400,-0.5972,-0.3273,0.5794,6059876.5000,0,0,0.0381,-0.0513
13.9502,-0.6441,-0.1467,0.5794,6059876.5000,0,0,0.0432,-0.0560
13.9600,-0.3467,0.0548,0.5794,6059876.5000,0,0,0.0449,-0.0575
13.9702,-0.1574,-0.0177,0.5794,6059876.5000,0,0,0.0445,-0.0571
13.9800,-0.4114,-0.1123,0.5794,6059876.5000,0,0,0.0468,-0.0592
13.9900,-0.4997,-0.1448,0.5794,6059876.5000,0,0,0.0500,-0.0621
14.0004,-0.3360,-0.3562,0.5794,6059876.5000,0,0,0.0513,-0.0633
14.0099,-0.1733,0.0085,0.5794,6059876.5000,0,0,0.0509,-0.0629
14.0202,-0.3098,0.2566,0.5794,6059876.5000,0,0,0.0519,-0.0639
14.0300,-0.7348,0.2545,0.5794,6059876.5000,0,0,0.0572,-0.0687
14.0400,-0.8184,-0.1683,0.5794,6059876.5000,0,0,0.0632,-0.0741
14.0502,-0.6610,-0.6321,0.5794,6059876.5000,0,0,0.0674,-0.0780
14.0600,-0.4450,-0.2492,0.5794,6059876.5000,0,0,0.0694,-0.0798
14.0707,-0.5954,0.2888,0.5794,6059876.5000,0,0,0.0728,-0.0828
14.0801,-0.6339,0.4039,0.5794,6059876.5000,0,0,0.0734,-0.0904
14.0900,-0.4474,-0.0150,0.5794,6059876.5000,0,0,0.0737,-0.0939
14.1002,-0.2210,-0.3008,0.5794,6059876.5000,0,0,0.0736,-0.0927
14.1100,-0.2941,-0.1241,0.5794,6059876.5000,0,0,0.0736,-0.0930
14.1202,-0.4939,0.3636,0.5794,6059876.5000,0,0,0.0739,-0.0971
14.1300,-0.5100,0.6194,0.5794,6059876.5000,0,0,0.0743,-0.1014
14.1400,-0.3583,0.1866,0.5794,6059876.5000,0,0,0.0744,-0.1027
14.1502,-0.3647,-0.0749,0.5794,6059876.5000,0,0,0.0745,-0.1040
14.1600,-0.2875,0.0094,0.5794,6059876.5000,0,0,0.0745,-0.1039
14.1702,-0.0914,-0.0058,0.5794,6059876.5000,0,0,0.0742,-0.1002
14.1800,0.1654,0.3251,0.5794,6059876.5000,0,0,0.0735,-0.0922
14.1900,-0.1081,0.3326,0.5794,6059876.5000,0,0,0.0733,-0.0893
14.2004,-0.4148,0.3013,0.5794,6059876.5000,0,0,0.0735,-0.0917
14.2100,-0.4287,0.0073,0.5794,6059876.5000,0,0,0.0737,-0.0942
14.2202,-0.0429,-0.2496,0.5794,6059876.5000,0,0,0.0758,-0.0888
14.2300,0.1267,0.2233,0.5794,6059876.5000,0,0,0.0794,-0.0796
14.2400,-0.1813,0.6239,0.5794,6059876.5000,0,0,0.0800,-0.0780
14.2502,-0.4957,0.6295,0.5794,6059876.5000,0,0,0.0778,-0.0839
14.2600,-0.3018,0.0805,0.5794,6059876.5000,0,0,0.0773,-0.0851
14.2708,-0.0248,-0.1683,0.5794,6059876.5000,0,0,0.0793,-0.0799
14.2800,0.1039,0.2877,0.5794,6059876.5000,0,0,0.0822,-0.0720
14.2900,-0.1634,0.4365,0.5794,6059876.5000,0,0,0.0828,-0.0704
14.3002,-0.1613,0.4009,0.5794,6059876.5000,0,0,0.0834,-0.0689
14.3100,-0.2009,0.0144,0.5794,6059876.5000,0,0,0.0836,-0.0682
14.3202,-0.1092,-0.1369,0.5794,6059876.5000,0,0,0.0845,-0.0657
14.3300,-0.1966,0.1809,0.5794,6059876.5000,0,0,0.0847,-0.0650
14.3401,-0.2486,0.3143,0.5794,6059876.5000,0,0,0.0846,-0.0655
14.3502,-0.1696,0.2994,0.5794,6059876.5000,0,0,0.0850,-0.0644
14.3600,-0.1415,0.2657,0.5794,6059876.5000,0,0,0.0856,-0.0636
14.3702,-0.1608,0.3079,0.5794,6059876.5000,0,0,0.0859,-0.0632
14.3801,-0.0865,0.2952,0.5794,6059876.5000,0,0,0.0874,-0.0613
14.3900,0.0250,0.1716,0.5794,6059876.5000,0,0,0.0907,-0.0571
14.4004,-0.1252,0.4348,0.5794,6059876.5000,0,0,0.0913,-0.0563
14.4100,-0.4250,0.5709,0.5794,6059876.5000,0,0,0.0873,-0.0616
14.4202,-0.6197,0.3942,0.5794,6059876.5000,0,0,0.0805,-0.0706
14.4300,-0.4849,0.0657,0.5794,6059876.5000,0,0,0.0762,-0.0764
14.4401,-0.0962,-0.0251,0.5794,6059876.5000,0,0,0.0777,-0.0744
14.4502,0.0959,0.2699,0.5794,6059876.5000,0,0,0.0818,-0.0687
14.4600,-0.1066,0.6010,0.5794,6059876.5000,0,0,0.0829,-0.0672
14.4708,-0.2711,0.4493,0.5794,6059876.5000,0,0,0.0817,-0.0688
14.4801,-0.1176,-0.0341,0.5794,6059876.5000,0,0,0.0826,-0.0676
14.4900,-0.1646,0.0393,0.5794,6059876.5000,0,0,0.0819,-0.0680
14.5002,-0.2927,0.4440,0.5794,6059876.5000,0,0,0.0786,-0.0702
14.5100,-0.5763,0.3633,0.5794,6059876.5000,0,0,0.0697,-0.0761
14.5202,-0.5424,0.1417,0.5794,6059876.5000,0,0,0.0620,-0.0813
14.5300,-0.1030,-0.2855,0.5794,6059876.5000,0,0,0.0633,-0.0804
14.5400,0.1370,0.0259,0.5794,6059876.5000,0,0,0.0691,-0.0764
14.5502,0.0705,0.3318,0.5794,6059876.5000,0,0,0.0734,-0.0734
14.5600,-0.0516,0.1369,0.5794,6059876.5000,0,0,0.0751,-0.0721
14.5702,-0.1054,-0.1337,0.5794,6059876.5000,0,0,0.0759,-0.0715
